county,oct_rate,state,year
Ripley County,9.2,Missouri,2012
Saint Charles County,5.1,Missouri,2012
Saint Clair County,6.7,Missouri,2012
Saint Francois County,8,Missouri,2012
Saint Louis City,7.9,Missouri,2012
Saint Louis County,6,Missouri,2012
Sainte Genevieve County,6.4,Missouri,2012
Saline County,5.9,Missouri,2012
Schuyler County,6.2,Missouri,2012
Scotland County,4.4,Missouri,2012
Scott County,6.4,Missouri,2012
Shannon County,10,Missouri,2012
Shelby County,5.1,Missouri,2012
Stoddard County,7.7,Missouri,2012
Stone County,8.4,Missouri,2012
Sullivan County,6,Missouri,2012
Taney County,8.1,Missouri,2012
Texas County,7.5,Missouri,2012
Vernon County,5.2,Missouri,2012
Warren County,6.5,Missouri,2012
Washington County,9.5,Missouri,2012
Wayne County,8.2,Missouri,2012
Webster County,6.5,Missouri,2012
Worth County,3.9,Missouri,2012
Wright County,8.1,Missouri,2012
Beaverhead County,4.7,Montana,2012
Big Horn County,10.2,Montana,2012
Blaine County,5.5,Montana,2012
Broadwater County,6.5,Montana,2012
Carbon County,4.1,Montana,2012
Carter County,2.8,Montana,2012
Cascade County,5,Montana,2012
Chouteau County,3.3,Montana,2012
Custer County,3,Montana,2012
Daniels County,2.9,Montana,2012
Dawson County,2.8,Montana,2012
Deer Lodge County,5,Montana,2012
Fallon County,1.7,Montana,2012
Fergus County,4.5,Montana,2012
Flathead County,8.1,Montana,2012
Gallatin County,4.7,Montana,2012
Garfield County,2.5,Montana,2012
Glacier County,10.4,Montana,2012
Golden Valley County,4.2,Montana,2012
Granite County,6.3,Montana,2012
Hill County,5.4,Montana,2012
Jefferson County,4.6,Montana,2012
Judith Basin County,4.1,Montana,2012
Lake County,6.7,Montana,2012
Lewis and Clark County,4.2,Montana,2012
Liberty County,3.3,Montana,2012
Lincoln County,10.4,Montana,2012
Madison County,5.8,Montana,2012
McCone County,2.4,Montana,2012
Meagher County,4.5,Montana,2012
Mineral County,9.5,Montana,2012
Missoula County,5,Montana,2012
Musselshell County,5.1,Montana,2012
Park County,6,Montana,2012
Petroleum County,2.9,Montana,2012
Phillips County,4.5,Montana,2012
Pondera County,4,Montana,2012
Powder River County,3.2,Montana,2012
Powell County,5,Montana,2012
Prairie County,3.2,Montana,2012
Ravalli County,6.6,Montana,2012
Richland County,2.5,Montana,2012
Roosevelt County,5.8,Montana,2012
Rosebud County,6.3,Montana,2012
Sanders County,9.6,Montana,2012
Sheridan County,2.5,Montana,2012
Silver Bow County,5.5,Montana,2012
Stillwater County,4.1,Montana,2012
Sweet Grass County,3.4,Montana,2012
Teton County,4.1,Montana,2012
Toole County,4,Montana,2012
Treasure County,4.7,Montana,2012
Valley County,3.4,Montana,2012
Wheatland County,5.3,Montana,2012
Wibaux County,2.7,Montana,2012
Yellowstone County,4.1,Montana,2012
Adams County,3.5,Nebraska,2012
Antelope County,2.9,Nebraska,2012
Arthur County,6.1,Nebraska,2012
Banner County,4,Nebraska,2012
Blaine County,5,Nebraska,2012
Boone County,3.3,Nebraska,2012
Box Butte County,3.6,Nebraska,2012
Boyd County,3.6,Nebraska,2012
Brown County,3.6,Nebraska,2012
Buffalo County,3,Nebraska,2012
Burt County,4.1,Nebraska,2012
Butler County,3.1,Nebraska,2012
Cass County,4.1,Nebraska,2012
Cedar County,2.5,Nebraska,2012
Chase County,2.4,Nebraska,2012
Cherry County,2.8,Nebraska,2012
Cheyenne County,2.6,Nebraska,2012
Clay County,3.1,Nebraska,2012
Colfax County,3.2,Nebraska,2012
Cuming County,2.7,Nebraska,2012
Custer County,2.6,Nebraska,2012
Dakota County,5.1,Nebraska,2012
Dawes County,3.2,Nebraska,2012
Dawson County,3.9,Nebraska,2012
Deuel County,3.1,Nebraska,2012
Dixon County,3.5,Nebraska,2012
Dodge County,4.2,Nebraska,2012
Douglas County,4,Nebraska,2012
Dundy County,2.7,Nebraska,2012
Fillmore County,3.2,Nebraska,2012
Franklin County,3.2,Nebraska,2012
Frontier County,2.7,Nebraska,2012
Furnas County,3.3,Nebraska,2012
Gage County,4.8,Nebraska,2012
Garden County,3.1,Nebraska,2012
Garfield County,2.4,Nebraska,2012
Gosper County,2.8,Nebraska,2012
Grant County,3,Nebraska,2012
Greeley County,3.4,Nebraska,2012
Hall County,3.7,Nebraska,2012
Hamilton County,3.2,Nebraska,2012
Harlan County,3.4,Nebraska,2012
Hayes County,2.7,Nebraska,2012
Hitchcock County,3.8,Nebraska,2012
Holt County,2.9,Nebraska,2012
Hooker County,3.4,Nebraska,2012
Howard County,3.2,Nebraska,2012
Jefferson County,4.1,Nebraska,2012
Johnson County,4.5,Nebraska,2012
Kearney County,2.7,Nebraska,2012
Keith County,3.4,Nebraska,2012
Keya Paha County,2.8,Nebraska,2012
Kimball County,3.3,Nebraska,2012
Knox County,2.9,Nebraska,2012
Lancaster County,3.3,Nebraska,2012
Lincoln County,3.5,Nebraska,2012
Logan County,3,Nebraska,2012
Loup County,4.3,Nebraska,2012
Madison County,3.3,Nebraska,2012
McPherson County,3,Nebraska,2012
Merrick County,3.6,Nebraska,2012
Morrill County,2.9,Nebraska,2012
Nance County,3.6,Nebraska,2012
Nemaha County,4.1,Nebraska,2012
Nuckolls County,3,Nebraska,2012
Otoe County,4.1,Nebraska,2012
Pawnee County,3,Nebraska,2012
Perkins County,2.5,Nebraska,2012
Phelps County,2.6,Nebraska,2012
Pierce County,3,Nebraska,2012
Platte County,3.3,Nebraska,2012
Polk County,3,Nebraska,2012
Red Willow County,3,Nebraska,2012
Richardson County,4.6,Nebraska,2012
Rock County,2.4,Nebraska,2012
Saline County,3.6,Nebraska,2012
Sarpy County,3.6,Nebraska,2012
Saunders County,3.6,Nebraska,2012
Scotts Bluff County,4.2,Nebraska,2012
Seward County,3.1,Nebraska,2012
Sheridan County,3.2,Nebraska,2012
Sherman County,3.3,Nebraska,2012
Sioux County,3.1,Nebraska,2012
Stanton County,2.9,Nebraska,2012
Thayer County,3,Nebraska,2012
Thomas County,3.4,Nebraska,2012
Thurston County,8.2,Nebraska,2012
Valley County,3,Nebraska,2012
Washington County,3.4,Nebraska,2012
Wayne County,2.8,Nebraska,2012
Webster County,3.4,Nebraska,2012
Wheeler County,2.9,Nebraska,2012
York County,3.3,Nebraska,2012
Carson City,10.7,Nevada,2012
Churchill County,10.3,Nevada,2012
Clark County,10.5,Nevada,2012
Douglas County,10.3,Nevada,2012
Elko County,5.6,Nevada,2012
Esmeralda County,6.1,Nevada,2012
Eureka County,5.1,Nevada,2012
Humboldt County,5.8,Nevada,2012
Lander County,6.8,Nevada,2012
Lincoln County,8.8,Nevada,2012
Lyon County,13.2,Nevada,2012
Mineral County,13.3,Nevada,2012
Nye County,13.4,Nevada,2012
Pershing County,8.5,Nevada,2012
Storey County,12.4,Nevada,2012
Washoe County,10.1,Nevada,2012
White Pine County,7.3,Nevada,2012
Belknap County,5,New Hampshire,2012
Carroll County,4.8,New Hampshire,2012
Cheshire County,4.8,New Hampshire,2012
Coos County,6.1,New Hampshire,2012
Grafton County,4.2,New Hampshire,2012
Hillsborough County,5.5,New Hampshire,2012
Merrimack County,4.6,New Hampshire,2012
Rockingham County,5.6,New Hampshire,2012
Strafford County,5,New Hampshire,2012
Sullivan County,4.4,New Hampshire,2012
Atlantic County,12,New Jersey,2012
Bergen County,7.4,New Jersey,2012
Burlington County,8.3,New Jersey,2012
Camden County,10.3,New Jersey,2012
Cape May County,14.1,New Jersey,2012
Cumberland County,12.1,New Jersey,2012
Essex County,10.4,New Jersey,2012
Gloucester County,9.6,New Jersey,2012
Hudson County,8.5,New Jersey,2012
Hunterdon County,6.5,New Jersey,2012
Mercer County,7.9,New Jersey,2012
Middlesex County,8.2,New Jersey,2012
Monmouth County,8.2,New Jersey,2012
Morris County,6.8,New Jersey,2012
Ocean County,10,New Jersey,2012
Passaic County,10.5,New Jersey,2012
Salem County,11.1,New Jersey,2012
Somerset County,7.1,New Jersey,2012
Sussex County,8.3,New Jersey,2012
Union County,9,New Jersey,2012
Warren County,8.1,New Jersey,2012
Bernalillo County,6.5,New Mexico,2012
Catron County,9.5,New Mexico,2012
Chaves County,6.3,New Mexico,2012
Cibola County,8,New Mexico,2012
Colfax County,7.4,New Mexico,2012
Curry County,5.1,New Mexico,2012
Debaca County,4.4,New Mexico,2012
Dona Ana County,6.8,New Mexico,2012
Eddy County,4.5,New Mexico,2012
Grant County,6.7,New Mexico,2012
Guadalupe County,8.9,New Mexico,2012
Harding County,7.1,New Mexico,2012
Hidalgo County,7,New Mexico,2012
Lea County,4.6,New Mexico,2012
Lincoln County,6.4,New Mexico,2012
Los Alamos County,4.3,New Mexico,2012
Luna County,15,New Mexico,2012
McKinley County,9.2,New Mexico,2012
Mora County,10,New Mexico,2012
Otero County,6.6,New Mexico,2012
Quay County,7.5,New Mexico,2012
Rio Arriba County,8.6,New Mexico,2012
Roosevelt County,5.6,New Mexico,2012
San Juan County,6.4,New Mexico,2012
San Miguel County,8.8,New Mexico,2012
Sandoval County,7.4,New Mexico,2012
Santa Fe County,5.6,New Mexico,2012
Sierra County,9.1,New Mexico,2012
Socorro County,7,New Mexico,2012
Taos County,9.8,New Mexico,2012
Torrance County,9.3,New Mexico,2012
Union County,4.3,New Mexico,2012
Valencia County,8.3,New Mexico,2012
Albany County,6.6,New York,2012
Allegany County,7.2,New York,2012
Bronx County,12.1,New York,2012
Broome County,8,New York,2012
Cattaraugus County,8.5,New York,2012
Cayuga County,7.3,New York,2012
Chautauqua County,8.2,New York,2012
Chemung County,8.1,New York,2012
Chenango County,8,New York,2012
Clinton County,8.3,New York,2012
Columbia County,6.5,New York,2012
Cortland County,7.3,New York,2012
Delaware County,7.9,New York,2012
Dutchess County,7.2,New York,2012
Erie County,7.7,New York,2012
Essex County,8.3,New York,2012
Franklin County,8.5,New York,2012
Fulton County,10.3,New York,2012
Genesee County,7.1,New York,2012
Greene County,9.3,New York,2012
Hamilton County,8.3,New York,2012
Herkimer County,7.8,New York,2012
Jefferson County,8.8,New York,2012
Kings County,9.5,New York,2012
Lewis County,8.6,New York,2012
Livingston County,7,New York,2012
Madison County,7.6,New York,2012
Monroe County,7.3,New York,2012
Montgomery County,9.4,New York,2012
Nassau County,6.6,New York,2012
New York County,7.8,New York,2012
Niagara County,8.5,New York,2012
Oneida County,7.6,New York,2012
Onondaga County,7.2,New York,2012
Ontario County,6.5,New York,2012
Orange County,7.4,New York,2012
Orleans County,9,New York,2012
Oswego County,9.8,New York,2012
Otsego County,6.8,New York,2012
Putnam County,6.7,New York,2012
Queens County,7.9,New York,2012
Rensselaer County,7,New York,2012
Richmond County,9.1,New York,2012
Rockland County,6.8,New York,2012
Saint Lawrence County,9,New York,2012
Saratoga County,6.3,New York,2012
Schenectady County,7.1,New York,2012
Schoharie County,8,New York,2012
Schuyler County,8.1,New York,2012
Seneca County,7.2,New York,2012
Steuben County,8.7,New York,2012
Suffolk County,7.1,New York,2012
Sullivan County,8.4,New York,2012
Tioga County,7.3,New York,2012
Tompkins County,5.4,New York,2012
Ulster County,7.6,New York,2012
Warren County,8,New York,2012
Washington County,7.4,New York,2012
Wayne County,7.7,New York,2012
Westchester County,6.8,New York,2012
Wyoming County,7.6,New York,2012
Yates County,7.2,New York,2012
Alamance County,8,North Carolina,2012
Alexander County,9.1,North Carolina,2012
Alleghany County,8.8,North Carolina,2012
Anson County,10.5,North Carolina,2012
Ashe County,10.8,North Carolina,2012
Avery County,9,North Carolina,2012
Beaufort County,10.1,North Carolina,2012
Bertie County,10.9,North Carolina,2012
Bladen County,12.6,North Carolina,2012
Brunswick County,10.4,North Carolina,2012
Buncombe County,6.6,North Carolina,2012
Burke County,9.4,North Carolina,2012
Cabarrus County,8.6,North Carolina,2012
Caldwell County,11,North Carolina,2012
Camden County,7.3,North Carolina,2012
Carteret County,8.1,North Carolina,2012
Caswell County,10.1,North Carolina,2012
Catawba County,9.6,North Carolina,2012
Chatham County,7.2,North Carolina,2012
Cherokee County,10.2,North Carolina,2012
Chowan County,10.3,North Carolina,2012
Clay County,9.2,North Carolina,2012
Cleveland County,10.8,North Carolina,2012
Columbus County,11.5,North Carolina,2012
Craven County,9.2,North Carolina,2012
Cumberland County,10.2,North Carolina,2012
Currituck County,7.4,North Carolina,2012
Dare County,9.4,North Carolina,2012
Davidson County,9.2,North Carolina,2012
Davie County,8.7,North Carolina,2012
Duplin County,8.4,North Carolina,2012
Durham County,6.9,North Carolina,2012
Edgecombe County,14,North Carolina,2012
Forsyth County,8.4,North Carolina,2012
Franklin County,9,North Carolina,2012
Gaston County,10.6,North Carolina,2012
Gates County,7.4,North Carolina,2012
Graham County,16,North Carolina,2012
Granville County,7.5,North Carolina,2012
Greene County,8.1,North Carolina,2012
Guilford County,9.1,North Carolina,2012
Halifax County,13,North Carolina,2012
Harnett County,10.1,North Carolina,2012
Haywood County,8.1,North Carolina,2012
Henderson County,6.8,North Carolina,2012
Hertford County,10,North Carolina,2012
Hoke County,10.4,North Carolina,2012
Hyde County,9.9,North Carolina,2012
Iredell County,9.7,North Carolina,2012
Jackson County,9,North Carolina,2012
Johnston County,7.9,North Carolina,2012
Jones County,9.4,North Carolina,2012
Lee County,10.8,North Carolina,2012
Lenoir County,9.4,North Carolina,2012
Lincoln County,9.3,North Carolina,2012
Macon County,10.2,North Carolina,2012
Madison County,8.9,North Carolina,2012
Martin County,11.4,North Carolina,2012
McDowell County,10.1,North Carolina,2012
Mecklenburg County,8.3,North Carolina,2012
Mitchell County,11.1,North Carolina,2012
Montgomery County,9.4,North Carolina,2012
Moore County,8.2,North Carolina,2012
Nash County,10.8,North Carolina,2012
New Hanover County,8.1,North Carolina,2012
Northampton County,10.9,North Carolina,2012
Onslow County,7.6,North Carolina,2012
Orange County,5.7,North Carolina,2012
Pamlico County,8.8,North Carolina,2012
Pasquotank County,9.6,North Carolina,2012
Pender County,9.6,North Carolina,2012
Perquimans County,9.9,North Carolina,2012
Person County,10.5,North Carolina,2012
Pitt County,8.8,North Carolina,2012
Polk County,7.7,North Carolina,2012
Randolph County,9.3,North Carolina,2012
Richmond County,12.9,North Carolina,2012
Robeson County,12.6,North Carolina,2012
Rockingham County,10.8,North Carolina,2012
Rowan County,11.1,North Carolina,2012
Rutherford County,12.6,North Carolina,2012
Sampson County,8.7,North Carolina,2012
Scotland County,16.1,North Carolina,2012
Stanly County,9.4,North Carolina,2012
Stokes County,8.7,North Carolina,2012
Surry County,9.1,North Carolina,2012
Swain County,11.9,North Carolina,2012
Transylvania County,7.7,North Carolina,2012
Tyrrell County,10.5,North Carolina,2012
Union County,7.2,North Carolina,2012
Vance County,12.8,North Carolina,2012
Wake County,6.6,North Carolina,2012
Warren County,11.5,North Carolina,2012
Washington County,14,North Carolina,2012
Watauga County,6.6,North Carolina,2012
Wayne County,8.2,North Carolina,2012
Wilkes County,9.9,North Carolina,2012
Wilson County,12.3,North Carolina,2012
Yadkin County,8.6,North Carolina,2012
Yancey County,9.5,North Carolina,2012
Adams County,2.4,North Dakota,2012
Barnes County,2.5,North Dakota,2012
Benson County,5,North Dakota,2012
Billings County,3.1,North Dakota,2012
Bottineau County,2.6,North Dakota,2012
Bowman County,1.6,North Dakota,2012
Burke County,1.8,North Dakota,2012
Burleigh County,2.2,North Dakota,2012
Cass County,2.4,North Dakota,2012
Cavalier County,2.5,North Dakota,2012
Dickey County,2,North Dakota,2012
Divide County,1.4,North Dakota,2012
Dunn County,1.4,North Dakota,2012
Eddy County,3.3,North Dakota,2012
Emmons County,3.8,North Dakota,2012
Foster County,2.3,North Dakota,2012
Golden Valley County,2.8,North Dakota,2012
Grand Forks County,2.5,North Dakota,2012
Grant County,2.5,North Dakota,2012
Griggs County,2.1,North Dakota,2012
Hettinger County,2.1,North Dakota,2012
Kidder County,4.1,North Dakota,2012
Lamoure County,2,North Dakota,2012
Logan County,2.8,North Dakota,2012
McHenry County,2.8,North Dakota,2012
McIntosh County,2.8,North Dakota,2012
McKenzie County,1.2,North Dakota,2012
McLean County,3.1,North Dakota,2012
Mercer County,3.4,North Dakota,2012
Morton County,2.5,North Dakota,2012
Mountrail County,1.4,North Dakota,2012
Nelson County,3.4,North Dakota,2012
Oliver County,4.3,North Dakota,2012
Pembina County,4.3,North Dakota,2012
Pierce County,3.2,North Dakota,2012
Ramsey County,3,North Dakota,2012
Ransom County,2.3,North Dakota,2012
Renville County,2.1,North Dakota,2012
Richland County,2.7,North Dakota,2012
Rolette County,7.4,North Dakota,2012
Sargent County,2.1,North Dakota,2012
Sheridan County,2.3,North Dakota,2012
Sioux County,4,North Dakota,2012
Slope County,1.8,North Dakota,2012
Stark County,1.6,North Dakota,2012
Steele County,2.3,North Dakota,2012
Stutsman County,2.6,North Dakota,2012
Towner County,2.8,North Dakota,2012
Traill County,2.4,North Dakota,2012
Walsh County,3.6,North Dakota,2012
Ward County,2.1,North Dakota,2012
Wells County,2.8,North Dakota,2012
Williams County,1,North Dakota,2012
Adams County,11,Ohio,2012
Allen County,7,Ohio,2012
Ashland County,7.3,Ohio,2012
Ashtabula County,8.7,Ohio,2012
Athens County,7.6,Ohio,2012
Auglaize County,5.5,Ohio,2012
Belmont County,7.9,Ohio,2012
Brown County,9.1,Ohio,2012
Butler County,7,Ohio,2012
Carroll County,7.2,Ohio,2012
Champaign County,6.6,Ohio,2012
Clark County,7.1,Ohio,2012
Clermont County,6.8,Ohio,2012
Clinton County,10.1,Ohio,2012
Columbiana County,7.5,Ohio,2012
Coshocton County,8.8,Ohio,2012
Crawford County,9.1,Ohio,2012
Cuyahoga County,6.2,Ohio,2012
Darke County,6.2,Ohio,2012
Defiance County,6.9,Ohio,2012
Delaware County,4.9,Ohio,2012
Erie County,7.8,Ohio,2012
Fairfield County,6.1,Ohio,2012
Fayette County,7.5,Ohio,2012
Franklin County,5.9,Ohio,2012
Fulton County,6.7,Ohio,2012
Gallia County,9,Ohio,2012
Geauga County,4.7,Ohio,2012
Greene County,6.4,Ohio,2012
Guernsey County,7.9,Ohio,2012
Hamilton County,6.9,Ohio,2012
Hancock County,5.5,Ohio,2012
Hardin County,6.5,Ohio,2012
Harrison County,7.7,Ohio,2012
Henry County,6.9,Ohio,2012
Highland County,9.5,Ohio,2012
Hocking County,7.3,Ohio,2012
Holmes County,4.6,Ohio,2012
Huron County,10.2,Ohio,2012
Jackson County,11.1,Ohio,2012
Jefferson County,10.5,Ohio,2012
Knox County,6.1,Ohio,2012
Lake County,5.2,Ohio,2012
Lawrence County,8,Ohio,2012
Licking County,6.1,Ohio,2012
Logan County,6.5,Ohio,2012
Lorain County,6.9,Ohio,2012
Lucas County,7.7,Ohio,2012
Madison County,5.7,Ohio,2012
Mahoning County,7.6,Ohio,2012
Marion County,7.2,Ohio,2012
Medina County,4.9,Ohio,2012
Meigs County,10.4,Ohio,2012
Mercer County,4.7,Ohio,2012
Miami County,6.6,Ohio,2012
Monroe County,8.2,Ohio,2012
Montgomery County,7.7,Ohio,2012
Morgan County,8.6,Ohio,2012
Morrow County,7.3,Ohio,2012
Muskingum County,8.1,Ohio,2012
Noble County,9.5,Ohio,2012
Ottawa County,7.8,Ohio,2012
Paulding County,7,Ohio,2012
Perry County,8.8,Ohio,2012
Pickaway County,6.7,Ohio,2012
Pike County,11.9,Ohio,2012
Portage County,6.6,Ohio,2012
Preble County,6.9,Ohio,2012
Putnam County,5,Ohio,2012
Richland County,8.3,Ohio,2012
Ross County,7.7,Ohio,2012
Sandusky County,6.6,Ohio,2012
Scioto County,10.4,Ohio,2012
Seneca County,7.2,Ohio,2012
Shelby County,6.4,Ohio,2012
Stark County,6.7,Ohio,2012
Summit County,6.9,Ohio,2012
Trumbull County,8.8,Ohio,2012
Tuscarawas County,6.5,Ohio,2012
Union County,5.3,Ohio,2012
Van Wert County,7.6,Ohio,2012
Vinton County,10.3,Ohio,2012
Warren County,6,Ohio,2012
Washington County,7.6,Ohio,2012
Wayne County,5.5,Ohio,2012
Williams County,7.3,Ohio,2012
Wood County,6.2,Ohio,2012
Wyandot County,5.9,Ohio,2012
Adair County,8.5,Oklahoma,2012
Alfalfa County,3.1,Oklahoma,2012
Atoka County,6.6,Oklahoma,2012
Beaver County,3.3,Oklahoma,2012
Beckham County,3.2,Oklahoma,2012
Blaine County,3.6,Oklahoma,2012
Bryan County,5.4,Oklahoma,2012
Caddo County,5.9,Oklahoma,2012
Canadian County,4,Oklahoma,2012
Carter County,5.6,Oklahoma,2012
Cherokee County,6.6,Oklahoma,2012
Choctaw County,8,Oklahoma,2012
Cimarron County,3.9,Oklahoma,2012
Cleveland County,4.2,Oklahoma,2012
Coal County,6.9,Oklahoma,2012
Comanche County,6,Oklahoma,2012
Cotton County,5.4,Oklahoma,2012
Craig County,5.6,Oklahoma,2012
Creek County,5.9,Oklahoma,2012
Custer County,3.7,Oklahoma,2012
Delaware County,6.6,Oklahoma,2012
Dewey County,3.4,Oklahoma,2012
Ellis County,2.9,Oklahoma,2012
Garfield County,4.2,Oklahoma,2012
Garvin County,5,Oklahoma,2012
Grady County,4.8,Oklahoma,2012
Grant County,3.6,Oklahoma,2012
Greer County,5,Oklahoma,2012
Harmon County,4.6,Oklahoma,2012
Harper County,3.4,Oklahoma,2012
Haskell County,9.3,Oklahoma,2012
Hughes County,7.9,Oklahoma,2012
Jackson County,5.2,Oklahoma,2012
Jefferson County,5,Oklahoma,2012
Johnston County,7.7,Oklahoma,2012
Kay County,7,Oklahoma,2012
Kingfisher County,3.4,Oklahoma,2012
Kiowa County,5.1,Oklahoma,2012
Latimer County,8.1,Oklahoma,2012
Le Flore County,9.2,Oklahoma,2012
Lincoln County,4.9,Oklahoma,2012
Logan County,4.3,Oklahoma,2012
Love County,4.2,Oklahoma,2012
Major County,3.6,Oklahoma,2012
Marshall County,5.9,Oklahoma,2012
Mayes County,5.9,Oklahoma,2012
McClain County,4.3,Oklahoma,2012
McCurtain County,8.8,Oklahoma,2012
McIntosh County,9.6,Oklahoma,2012
Murray County,5,Oklahoma,2012
Muskogee County,6.3,Oklahoma,2012
Noble County,4.4,Oklahoma,2012
Nowata County,6.6,Oklahoma,2012
Okfuskee County,7.3,Oklahoma,2012
Oklahoma County,4.8,Oklahoma,2012
Okmulgee County,7.4,Oklahoma,2012
Osage County,5.7,Oklahoma,2012
Ottawa County,7.9,Oklahoma,2012
Pawnee County,6.2,Oklahoma,2012
Payne County,4.6,Oklahoma,2012
Pittsburg County,6.8,Oklahoma,2012
Pontotoc County,5.1,Oklahoma,2012
Pottawatomie County,5.3,Oklahoma,2012
Pushmataha County,7.1,Oklahoma,2012
Roger Mills County,3.2,Oklahoma,2012
Rogers County,4.9,Oklahoma,2012
Seminole County,7.8,Oklahoma,2012
Sequoyah County,8.3,Oklahoma,2012
Stephens County,5,Oklahoma,2012
Texas County,4.5,Oklahoma,2012
Tillman County,4.7,Oklahoma,2012
Tulsa County,5.1,Oklahoma,2012
Wagoner County,5.2,Oklahoma,2012
Washington County,4.7,Oklahoma,2012
Washita County,4.2,Oklahoma,2012
Woods County,3,Oklahoma,2012
Woodward County,3.5,Oklahoma,2012
Baker County,9,Oregon,2012
Benton County,5.6,Oregon,2012
Clackamas County,7.6,Oregon,2012
Clatsop County,8,Oregon,2012
Columbia County,10.2,Oregon,2012
Coos County,10.4,Oregon,2012
Crook County,12,Oregon,2012
Curry County,10.5,Oregon,2012
Deschutes County,10.1,Oregon,2012
Douglas County,11.1,Oregon,2012
Gilliam County,10.3,Oregon,2012
Grant County,11.6,Oregon,2012
Harney County,10.2,Oregon,2012
Hood River County,5.5,Oregon,2012
Jackson County,9.8,Oregon,2012
Jefferson County,10.2,Oregon,2012
Josephine County,11.4,Oregon,2012
Klamath County,10.2,Oregon,2012
Lake County,10.8,Oregon,2012
Lane County,8.4,Oregon,2012
Lincoln County,9.1,Oregon,2012
Linn County,10.1,Oregon,2012
Malheur County,7.8,Oregon,2012
Marion County,9,Oregon,2012
Morrow County,7.1,Oregon,2012
Multnomah County,7.2,Oregon,2012
Polk County,8.2,Oregon,2012
Sherman County,9.3,Oregon,2012
Tillamook County,9,Oregon,2012
Umatilla County,7.7,Oregon,2012
Union County,8.2,Oregon,2012
Wallowa County,9.1,Oregon,2012
Wasco County,8.2,Oregon,2012
Washington County,6.7,Oregon,2012
Wheeler County,4.9,Oregon,2012
Yamhill County,7.9,Oregon,2012
Adams County,5.9,Pennsylvania,2012
Allegheny County,6.5,Pennsylvania,2012
Armstrong County,7.4,Pennsylvania,2012
Beaver County,7,Pennsylvania,2012
Bedford County,7.8,Pennsylvania,2012
Berks County,7.2,Pennsylvania,2012
Blair County,7.1,Pennsylvania,2012
Bradford County,7.2,Pennsylvania,2012
Bucks County,6.9,Pennsylvania,2012
Butler County,5.8,Pennsylvania,2012
Cambria County,8.1,Pennsylvania,2012
Cameron County,9.4,Pennsylvania,2012
Carbon County,9.8,Pennsylvania,2012
Centre County,4.8,Pennsylvania,2012
Chester County,5.3,Pennsylvania,2012
Clarion County,8,Pennsylvania,2012
Clearfield County,8.9,Pennsylvania,2012
Clinton County,8.4,Pennsylvania,2012
Columbia County,7.4,Pennsylvania,2012
Crawford County,7,Pennsylvania,2012
Cumberland County,5.9,Pennsylvania,2012
Dauphin County,7.2,Pennsylvania,2012
Delaware County,7.3,Pennsylvania,2012
Elk County,6.7,Pennsylvania,2012
Erie County,7.2,Pennsylvania,2012
Fayette County,9.4,Pennsylvania,2012
Forest County,9.2,Pennsylvania,2012
Franklin County,6.6,Pennsylvania,2012
Fulton County,8.5,Pennsylvania,2012
Greene County,7,Pennsylvania,2012
Huntingdon County,9.2,Pennsylvania,2012
Indiana County,7.4,Pennsylvania,2012
Jefferson County,7.9,Pennsylvania,2012
Juniata County,6.7,Pennsylvania,2012
Lackawanna County,8.3,Pennsylvania,2012
Lancaster County,6.2,Pennsylvania,2012
Lawrence County,7.4,Pennsylvania,2012
Lebanon County,6.5,Pennsylvania,2012
Lehigh County,8.2,Pennsylvania,2012
Luzerne County,9.5,Pennsylvania,2012
Lycoming County,7.6,Pennsylvania,2012
Mc Kean County,7.9,Pennsylvania,2012
Mercer County,7.1,Pennsylvania,2012
Mifflin County,8.3,Pennsylvania,2012
Monroe County,9.7,Pennsylvania,2012
Montgomery County,6.1,Pennsylvania,2012
Montour County,5.3,Pennsylvania,2012
Northampton County,7.7,Pennsylvania,2012
Northumberland County,8.7,Pennsylvania,2012
Perry County,6.6,Pennsylvania,2012
Philadelphia County,10.9,Pennsylvania,2012
Pike County,9.8,Pennsylvania,2012
Potter County,8.6,Pennsylvania,2012
Schuylkill County,9.4,Pennsylvania,2012
Snyder County,7.3,Pennsylvania,2012
Somerset County,8.5,Pennsylvania,2012
Sullivan County,8.5,Pennsylvania,2012
Susquehanna County,6.9,Pennsylvania,2012
Tioga County,7.7,Pennsylvania,2012
Union County,5.8,Pennsylvania,2012
Venango County,7.5,Pennsylvania,2012
Warren County,6.3,Pennsylvania,2012
Washington County,6.7,Pennsylvania,2012
Wayne County,7.3,Pennsylvania,2012
Westmoreland County,6.8,Pennsylvania,2012
Wyoming County,8.6,Pennsylvania,2012
York County,7,Pennsylvania,2012
Bristol County,8.1,Rhode Island,2012
Kent County,9.2,Rhode Island,2012
Newport County,7.9,Rhode Island,2012
Providence County,10.1,Rhode Island,2012
Washington County,8.6,Rhode Island,2012
Abbeville County,10.4,South Carolina,2012
Aiken County,8.2,South Carolina,2012
Allendale County,18.1,South Carolina,2012
Anderson County,8.2,South Carolina,2012
Bamberg County,15.1,South Carolina,2012
Barnwell County,13.2,South Carolina,2012
Beaufort County,6.9,South Carolina,2012
Berkeley County,7.9,South Carolina,2012
Calhoun County,10.4,South Carolina,2012
Charleston County,6.5,South Carolina,2012
Cherokee County,12.1,South Carolina,2012
Chester County,14,South Carolina,2012
