county,nov_rate,state,year,2008_pop_est,total area sqmi,water area,land area
Franklin County,5.6,Massachusetts,2008,71571,724.74,22.71,702.03
Hampden County,7.2,Massachusetts,2008,462053,634.12,15.71,618.4
Hampshire County,4.9,Massachusetts,2008,157615,545.44,16.41,529.03
Middlesex County,5,Massachusetts,2008,1477049,847.54,24.08,823.46
Nantucket County,5.3,Massachusetts,2008,10170,303.64,255.83,47.81
Norfolk County,5.4,Massachusetts,2008,661703,443.94,44.35,399.58
Plymouth County,6.3,Massachusetts,2008,490371,1093.39,432.54,660.85
Suffolk County,6,Massachusetts,2008,702201,120.19,61.68,58.52
Worcester County,6.5,Massachusetts,2008,790847,1579.02,65.95,1513.06
Alcona County,11.8,Michigan,2008,11286,1790.54,1116.1,674.43
Alger County,10.1,Michigan,2008,9647,5049.08,4131.25,917.83
Allegan County,7.5,Michigan,2008,111589,1833.3,1005.83,827.46
Alpena County,8.8,Michigan,2008,30119,1695,1120.85,574.15
Antrim County,11.7,Michigan,2008,24047,601.9,124.97,476.94
Arenac County,11,Michigan,2008,16547,680.81,313.97,366.84
Baraga County,14.5,Michigan,2008,8822,1068.85,164.85,904
Barry County,6.7,Michigan,2008,59788,576.9,20.77,556.14
Bay County,7.4,Michigan,2008,108320,630.91,186.66,444.25
Benzie County,9.3,Michigan,2008,17733,859.64,538.32,321.31
Berrien County,8,Michigan,2008,157380,1581.38,1010.39,571
Branch County,8.9,Michigan,2008,46305,519.49,12.08,507.41
Calhoun County,7.4,Michigan,2008,137313,718.44,9.72,708.72
Cass County,7.4,Michigan,2008,52684,508.46,16.29,492.18
Charlevoix County,11.4,Michigan,2008,26280,1390.76,973.92,416.84
Cheboygan County,13.1,Michigan,2008,26738,885.23,169.63,715.6
Chippewa County,9.6,Michigan,2008,39247,2697.98,1136.92,1561.06
Clare County,11.2,Michigan,2008,31064,575.22,8.42,566.8
Clinton County,5.6,Michigan,2008,74302,574.57,3.12,571.46
Crawford County,9.8,Michigan,2008,14379,563.37,5.25,558.12
Delta County,8.4,Michigan,2008,37409,1991.58,821.56,1170.03
Dickinson County,7.3,Michigan,2008,26622,777.12,10.78,766.34
Eaton County,6.6,Michigan,2008,108021,579.02,2.61,576.41
Emmet County,11.4,Michigan,2008,32852,882.26,414.44,467.82
Genesee County,10.1,Michigan,2008,433082,649.34,9.7,639.64
Gladwin County,11.3,Michigan,2008,25956,516.43,9.63,506.8
Gogebic County,8.7,Michigan,2008,16499,1476.43,374.57,1101.86
Grand Traverse County,7.4,Michigan,2008,86209,601.13,136.06,465.07
Gratiot County,8.9,Michigan,2008,42774,571.61,1.48,570.13
Hillsdale County,10.8,Michigan,2008,46951,607.14,8.3,598.84
Houghton County,7.2,Michigan,2008,36292,1501.56,489.84,1011.72
Huron County,8.6,Michigan,2008,33504,2136.47,1299.95,836.52
Ingham County,6.8,Michigan,2008,281315,560.94,1.75,559.19
Ionia County,8.5,Michigan,2008,65167,580.23,7.02,573.21
Iosco County,10.7,Michigan,2008,26542,1890.77,1341.66,549.11
Iron County,9.2,Michigan,2008,12081,1211.02,44.67,1166.36
Isabella County,5.6,Michigan,2008,69328,577.75,3.48,574.27
Jackson County,8.5,Michigan,2008,160825,723.76,17.17,706.6
Kalamazoo County,6.1,Michigan,2008,246862,580.18,18.32,561.86
Kalkaska County,9.4,Michigan,2008,17546,570.76,9.75,561.02
Kent County,6.8,Michigan,2008,599234,872.18,16.01,856.17
Keweenaw County,12.5,Michigan,2008,2119,5965.96,5424.98,540.97
Lake County,12.1,Michigan,2008,11629,574.6,7.17,567.44
Lapeer County,9.6,Michigan,2008,89914,663.08,8.88,654.2
Leelanau County,6,Michigan,2008,21731,2532.38,2183.91,348.47
Lenawee County,9.4,Michigan,2008,101169,761.31,10.81,750.5
Livingston County,6.7,Michigan,2008,181171,585.43,17.03,568.4
Luce County,10,Michigan,2008,6680,1911.89,1008.8,903.08
Mackinac County,16.8,Michigan,2008,11248,2100.55,1078.96,1021.58
Macomb County,8.5,Michigan,2008,837857,569.78,89.34,480.44
Manistee County,9,Michigan,2008,24960,1280.77,737.16,543.61
Marquette County,6.6,Michigan,2008,66539,3425.17,1604.12,1821.05
Mason County,9.5,Michigan,2008,28668,1241.86,746.7,495.17
Mecosta County,8.3,Michigan,2008,42683,571.1,15.41,555.69
Menominee County,6.6,Michigan,2008,24317,1337.99,294.47,1043.52
Midland County,6,Michigan,2008,83605,527.89,6.7,521.19
Missaukee County,10.5,Michigan,2008,15028,573.82,7.08,566.75
Monroe County,8.6,Michigan,2008,152806,680.03,128.93,551.1
Montcalm County,10.9,Michigan,2008,63635,720.98,12.94,708.04
Montmorency County,15.6,Michigan,2008,9922,562.44,14.81,547.63
Muskegon County,9,Michigan,2008,173846,1459.3,950.18,509.12
Newaygo County,9.3,Michigan,2008,49153,861.39,19.03,842.37
Oakland County,6.9,Michigan,2008,1199545,908,35.49,872.51
Oceana County,10.8,Michigan,2008,27120,1306.73,766.27,540.46
Ogemaw County,9.2,Michigan,2008,21885,574.63,10.33,564.3
Ontonagon County,9.3,Michigan,2008,6922,3741.45,2429.92,1311.53
Osceola County,9.9,Michigan,2008,23662,573.1,7.12,565.98
Oscoda County,14.5,Michigan,2008,8963,571.57,6.57,565
Otsego County,11,Michigan,2008,24378,525.98,11.44,514.54
Ottawa County,7,Michigan,2008,261906,1631.97,1066.32,565.65
Presque Isle County,12.7,Michigan,2008,13701,2572.75,1912.68,660.07
Roscommon County,10.7,Michigan,2008,24856,579.84,58.44,521.4
Saginaw County,8.1,Michigan,2008,201966,815.78,6.85,808.93
Saint Clair County,10.6,Michigan,2008,165959,836.63,112.26,724.37
Saint Joseph County,9.1,Michigan,2008,62083,521.15,17.43,503.72
Sanilac County,10.6,Michigan,2008,44177,1590.22,626.42,963.8
Schoolcraft County,10.7,Michigan,2008,8471,1883.69,705.58,1178.11
Shiawassee County,9.8,Michigan,2008,71523,540.73,2,538.73
Tuscola County,10,Michigan,2008,56512,913.82,101.39,812.43
Van Buren County,8.3,Michigan,2008,76501,1090.19,479.33,610.86
Washtenaw County,5.4,Michigan,2008,341595,722.53,12.59,709.94
Wayne County,9.4,Michigan,2008,1865058,672.2,58.05,614.15
Wexford County,11.6,Michigan,2008,32765,575.84,10.35,565.49
Aitkin County,9.2,Minnesota,2008,16422,1995.31,176.01,1819.3
Anoka County,5.8,Minnesota,2008,327427,446.26,22.65,423.61
Becker County,7.2,Minnesota,2008,32244,1445.11,134.69,1310.42
Beltrami County,7.3,Minnesota,2008,43815,3055.59,550.32,2505.27
Benton County,6.1,Minnesota,2008,38200,413,4.72,408.28
Big Stone County,5.2,Minnesota,2008,5328,527.88,30.93,496.95
Blue Earth County,4.4,Minnesota,2008,62860,765.9,13.54,752.36
Brown County,5.2,Minnesota,2008,25992,618.6,7.74,610.86
Carlton County,6.6,Minnesota,2008,34986,875.23,14.9,860.33
Carver County,5.1,Minnesota,2008,88812,376.15,19.11,357.04
Cass County,9.8,Minnesota,2008,28733,2414.21,396.61,2017.6
Chippewa County,5.2,Minnesota,2008,12376,587.83,5.02,582.8
Chisago County,7.1,Minnesota,2008,53012,442.49,24.86,417.63
Clay County,3,Minnesota,2008,57056,1052.74,7.49,1045.24
Clearwater County,11.7,Minnesota,2008,8603,1029.79,35.08,994.71
Cook County,6.6,Minnesota,2008,5255,3339.72,1889.11,1450.6
Cottonwood County,4.6,Minnesota,2008,11701,648.91,8.91,639.99
Crow Wing County,7.9,Minnesota,2008,62178,1156.56,160,996.57
Dakota County,5.1,Minnesota,2008,393900,586.33,16.75,569.58
Dodge County,4.6,Minnesota,2008,19876,439.63,0.12,439.5
Douglas County,5,Minnesota,2008,36108,719.94,85.62,634.32
Faribault County,6.6,Minnesota,2008,14790,721.61,7.98,713.63
Fillmore County,5.6,Minnesota,2008,20991,862.15,0.9,861.25
Freeborn County,6.1,Minnesota,2008,31270,722.63,14.99,707.64
Goodhue County,5.7,Minnesota,2008,45919,780.44,22.17,758.27
Grant County,7,Minnesota,2008,6113,575.18,28.77,546.41
Hennepin County,5.3,Minnesota,2008,1135173,606.38,49.77,556.62
Houston County,5.3,Minnesota,2008,19159,568.91,10.5,558.41
Hubbard County,8.6,Minnesota,2008,20346,999.39,76.93,922.46
Isanti County,7.2,Minnesota,2008,37851,451.87,12.81,439.07
Itasca County,8.1,Minnesota,2008,44852,2927.78,262.72,2665.06
Jackson County,4,Minnesota,2008,10364,719.46,17.76,701.69
Kanabec County,10.1,Minnesota,2008,16535,533.38,8.45,524.93
Kandiyohi County,4.8,Minnesota,2008,41840,861.97,65.92,796.06
Kittson County,5,Minnesota,2008,4614,1103.51,6.43,1097.08
Koochiching County,9.7,Minnesota,2008,13432,3154.32,51.96,3102.36
Lac qui Parle County,4.5,Minnesota,2008,7342,778.05,13.19,764.87
Lake County,6.9,Minnesota,2008,10872,2990.82,891.66,2099.16
Lake of the Woods County,7.2,Minnesota,2008,4128,1775.05,478.35,1296.7
Le Sueur County,7.2,Minnesota,2008,27816,473.86,25.36,448.5
Lincoln County,4.6,Minnesota,2008,5937,548.44,11.41,537.03
Lyon County,4.2,Minnesota,2008,25646,721.46,7.29,714.17
Mahnomen County,8,Minnesota,2008,5386,582.99,26.85,556.14
Marshall County,7.4,Minnesota,2008,9551,1812.79,40.55,1772.24
Martin County,5.2,Minnesota,2008,20914,729.56,20.21,709.34
McLeod County,6.1,Minnesota,2008,36917,505.67,13.76,491.91
Meeker County,6.3,Minnesota,2008,23454,645.08,36.54,608.54
Mille Lacs County,9.3,Minnesota,2008,26171,681.77,107.3,574.47
Morrison County,8.7,Minnesota,2008,33267,1153.32,28.82,1124.5
Mower County,4.5,Minnesota,2008,38695,711.71,0.21,711.5
Murray County,4.2,Minnesota,2008,8755,719.52,15.09,704.43
Nicollet County,4.3,Minnesota,2008,32261,466.95,14.65,452.29
Nobles County,4.2,Minnesota,2008,21126,722.33,6.94,715.39
Norman County,4.5,Minnesota,2008,6842,876.82,0.55,876.27
Olmsted County,4.5,Minnesota,2008,141527,654.5,1.49,653.01
Otter Tail County,6.7,Minnesota,2008,57691,2224.91,245.2,1979.71
Pennington County,5.9,Minnesota,2008,13842,618.34,1.8,616.54
Pine County,8.6,Minnesota,2008,29614,1434.57,23.52,1411.04
Pipestone County,3.9,Minnesota,2008,9631,466.15,0.26,465.89
Polk County,4.3,Minnesota,2008,31175,1997.81,27.44,1970.37
Pope County,5.4,Minnesota,2008,11084,717.29,47.15,670.14
Ramsey County,5.6,Minnesota,2008,502890,170.13,14.36,155.78
Red Lake County,8.8,Minnesota,2008,4097,432.51,0.08,432.43
Redwood County,4.9,Minnesota,2008,16103,881.24,1.51,879.73
Renville County,5.6,Minnesota,2008,15911,987.22,4.3,982.92
Rice County,5.8,Minnesota,2008,63061,516.13,18.56,497.57
Rock County,3.9,Minnesota,2008,9597,482.84,0.23,482.61
Roseau County,4,Minnesota,2008,15935,1678.33,15.82,1662.51
Saint Louis County,6.7,Minnesota,2008,199745,6859.91,634.75,6225.16
Scott County,5.3,Minnesota,2008,126613,368.56,11.88,356.68
Sherburne County,6.4,Minnesota,2008,87495,451,14.7,436.3
Sibley County,5.8,Minnesota,2008,15283,600.41,11.76,588.65
Stearns County,5.7,Minnesota,2008,148307,1389.93,45.41,1344.52
Steele County,5,Minnesota,2008,36558,432.16,2.62,429.55
Stevens County,4.4,Minnesota,2008,9711,575.24,13.17,562.06
Swift County,6.1,Minnesota,2008,9966,752.35,8.82,743.53
Todd County,7.1,Minnesota,2008,24859,979.34,37.32,942.02
Traverse County,4.6,Minnesota,2008,3637,585.96,11.87,574.09
Wabasha County,4.9,Minnesota,2008,21787,549.83,24.82,525.01
Wadena County,9,Minnesota,2008,13844,543,7.98,535.02
Waseca County,5.5,Minnesota,2008,19311,432.81,9.56,423.25
Washington County,5.2,Minnesota,2008,233306,423.16,31.46,391.7
Watonwan County,6.6,Minnesota,2008,11120,439.92,5.4,434.51
Wilkin County,4.3,Minnesota,2008,6622,751.63,0.2,751.43
Winona County,4.7,Minnesota,2008,51457,641.59,15.29,626.3
Wright County,6.3,Minnesota,2008,121553,714.39,53.63,660.75
Yellow Medicine County,4.5,Minnesota,2008,10473,763.39,5.43,757.96
Adams County,6.5,Mississippi,2008,32629,486.25,25.99,460.26
Alcorn County,7.7,Mississippi,2008,36793,401.35,1.46,399.89
Amite County,6.7,Mississippi,2008,13324,731.64,2.04,729.6
Attala County,8.7,Mississippi,2008,19622,737.1,1.97,735.13
Benton County,11.9,Mississippi,2008,8769,408.65,1.86,406.79
Bolivar County,7.4,Mississippi,2008,35032,905.76,29.47,876.28
Calhoun County,8.4,Mississippi,2008,14912,587.97,1.43,586.54
Carroll County,6.5,Mississippi,2008,10694,634.54,6.81,627.73
Chickasaw County,11.3,Mississippi,2008,17639,504.27,2.71,501.56
Choctaw County,6.9,Mississippi,2008,8703,419.81,0.71,419.1
Claiborne County,10.3,Mississippi,2008,9940,501.36,14.59,486.77
Clarke County,6.6,Mississippi,2008,16772,693.41,2.14,691.27
Clay County,13.3,Mississippi,2008,20878,416.02,7.46,408.56
Coahoma County,7.8,Mississippi,2008,26549,583.14,28.99,554.15
Copiah County,7.1,Mississippi,2008,29584,779.38,2.78,776.6
Covington County,5.4,Mississippi,2008,19594,414.94,1.15,413.79
Desoto County,4.8,Mississippi,2008,156214,496.77,18.91,477.86
Forrest County,5.3,Mississippi,2008,74196,470.17,3.59,466.58
Franklin County,6.7,Mississippi,2008,8136,566.74,2.14,564.6
George County,7.2,Mississippi,2008,22193,483.63,5.34,478.29
Greene County,7.6,Mississippi,2008,14293,718.69,5.87,712.82
Grenada County,7.5,Mississippi,2008,22194,449.38,27.58,421.79
Hancock County,5.4,Mississippi,2008,42764,552.53,75.65,476.88
Harrison County,5.4,Mississippi,2008,182735,976.15,395.17,580.98
Hinds County,5.7,Mississippi,2008,244695,877.35,8.16,869.18
Holmes County,13.8,Mississippi,2008,19755,764.18,8.18,756
Humphreys County,9.4,Mississippi,2008,9691,431.16,13.07,418.09
Issaquena County,7,Mississippi,2008,1521,441.36,28.3,413.06
Itawamba County,9.3,Mississippi,2008,23412,540.42,8.11,532.31
Jackson County,5.7,Mississippi,2008,137791,1043.3,316.4,726.9
Jasper County,6.4,Mississippi,2008,17550,677.44,1.44,676
Jefferson County,11.9,Mississippi,2008,7927,527.19,7.81,519.39
Jefferson Davis County,6.4,Mississippi,2008,12636,409.1,0.7,408.41
Jones County,4.7,Mississippi,2008,67318,699.73,5.91,693.82
Kemper County,9.8,Mississippi,2008,10392,767,0.87,766.13
Lafayette County,4.5,Mississippi,2008,45781,679.29,48.17,631.11
Lamar County,4.3,Mississippi,2008,52772,500.49,3.42,497.07
Lauderdale County,6.9,Mississippi,2008,79665,715.28,11.77,703.51
Lawrence County,7.2,Mississippi,2008,13038,435.73,5.11,430.63
Leake County,6.4,Mississippi,2008,23641,585.39,2.68,582.71
Lee County,7,Mississippi,2008,81501,453.14,3.55,449.59
Leflore County,8.2,Mississippi,2008,33329,606.35,14.42,591.93
Lincoln County,6.6,Mississippi,2008,34724,588.17,2.47,585.71
Lowndes County,7.5,Mississippi,2008,59160,516.45,14.15,502.3
Madison County,4.9,Mississippi,2008,92274,741.97,24.86,717.11
Marion County,6.4,Mississippi,2008,26825,548.58,6.24,542.34
Marshall County,8,Mississippi,2008,37351,709.8,3.47,706.33
Monroe County,10.1,Mississippi,2008,37453,772.04,7.87,764.17
Montgomery County,8.5,Mississippi,2008,11067,407.86,1.02,406.85
Neshoba County,5.2,Mississippi,2008,29562,571.64,1.64,570
Newton County,6.7,Mississippi,2008,21851,579.58,1.55,578.03
Noxubee County,17.1,Mississippi,2008,11823,700.05,5.26,694.79
Oktibbeha County,5.4,Mississippi,2008,46470,461.9,4.19,457.71
Panola County,7.9,Mississippi,2008,34923,705.13,20.94,684.2
Pearl River County,6.4,Mississippi,2008,56538,818.93,7.6,811.33
Perry County,7,Mississippi,2008,12337,650.2,3.02,647.18
Pike County,6.5,Mississippi,2008,40290,410.78,1.89,408.89
Pontotoc County,8.1,Mississippi,2008,29475,500.99,3.64,497.35
Prentiss County,8.6,Mississippi,2008,25481,418.24,3.32,414.93
Quitman County,7.2,Mississippi,2008,8501,406.49,1.66,404.84
Rankin County,3.9,Mississippi,2008,139136,806.09,31.57,774.52
Scott County,4.7,Mississippi,2008,28098,610.38,1.3,609.08
Sharkey County,6.9,Mississippi,2008,5191,434.88,7.17,427.71
Simpson County,5.7,Mississippi,2008,27682,590.53,1.8,588.73
Smith County,5.4,Mississippi,2008,16345,637.27,1.38,635.89
Stone County,5.4,Mississippi,2008,17084,448.07,2.71,445.37
Sunflower County,9.2,Mississippi,2008,30614,707.22,13.43,693.79
Tallahatchie County,7.2,Mississippi,2008,15225,652.08,8.16,643.92
Tate County,6.5,Mississippi,2008,28222,410.95,6.47,404.48
Tippah County,11.5,Mississippi,2008,21982,459.97,2.07,457.91
Tishomingo County,9.7,Mississippi,2008,19524,444.54,20.41,424.12
Tunica County,11.4,Mississippi,2008,10910,480.78,25.97,454.81
Union County,7.6,Mississippi,2008,26931,416.87,1.44,415.43
Walthall County,6.7,Mississippi,2008,15622,404.44,0.62,403.82
Warren County,5.8,Mississippi,2008,48457,618.76,32.15,586.61
Washington County,9.2,Mississippi,2008,52236,761.26,37.27,723.99
Wayne County,5.6,Mississippi,2008,20963,813.5,3.18,810.32
Webster County,9.2,Mississippi,2008,10204,423.34,0.85,422.49
Wilkinson County,6.5,Mississippi,2008,10061,687.66,10.95,676.7
Winston County,7.9,Mississippi,2008,19342,610.11,3.14,606.97
Yalobusha County,8.6,Mississippi,2008,12857,495,27.88,467.12
Yazoo County,7.8,Mississippi,2008,28441,934.12,14.64,919.48
Adair County,5,Missouri,2008,25399,569.32,2.31,567
Andrew County,5,Missouri,2008,16924,436.5,1.32,435.18
Atchison County,5.1,Missouri,2008,5798,547.36,2.64,544.72
Audrain County,6.7,Missouri,2008,25774,696.79,3.69,693.1
Barry County,6.2,Missouri,2008,35935,790.89,11.83,779.06
Barton County,9.7,Missouri,2008,12589,596.72,2.47,594.25
Bates County,8.1,Missouri,2008,17194,851.37,2.9,848.47
Benton County,7.4,Missouri,2008,19046,752.48,46.97,705.51
Bollinger County,6.7,Missouri,2008,12429,621.2,0.46,620.74
Boone County,4.5,Missouri,2008,158089,691.31,5.88,685.43
Buchanan County,5.6,Missouri,2008,88317,414.57,4.84,409.73
Butler County,7.1,Missouri,2008,42351,698.97,1.43,697.54
Caldwell County,7.1,Missouri,2008,9359,429.72,0.38,429.34
Callaway County,5.8,Missouri,2008,43855,847.03,8.19,838.84
Camden County,7.5,Missouri,2008,43462,708.86,53.71,655.14
Cape Girardeau County,5.5,Missouri,2008,74141,586.29,7.67,578.62
Carroll County,8.1,Missouri,2008,9451,702.3,7.57,694.72
Carter County,8.4,Missouri,2008,6122,509.02,1.44,507.58
Cass County,6.6,Missouri,2008,98095,702.67,3.68,698.99
Cedar County,6.8,Missouri,2008,14120,498.51,22.57,475.93
Chariton County,6.9,Missouri,2008,7829,768.25,12.38,755.87
Christian County,5.7,Missouri,2008,74705,564.05,0.89,563.16
Clark County,6.6,Missouri,2008,7168,511.9,4.59,507.31
Clay County,5.5,Missouri,2008,215142,408.86,12.52,396.35
Clinton County,6.3,Missouri,2008,20781,423.47,4.71,418.76
Cole County,4.8,Missouri,2008,74760,399.08,7.64,391.44
Cooper County,6.7,Missouri,2008,17502,570.22,5.19,565.03
Crawford County,8.9,Missouri,2008,24698,743.79,1.27,742.52
Dade County,7.1,Missouri,2008,7951,506.3,15.96,490.34
Dallas County,11,Missouri,2008,16955,542.83,1.29,541.54
Daviess County,5.4,Missouri,2008,8330,569.07,2.11,566.97
Dekalb County,6.6,Missouri,2008,12833,425.77,1.57,424.2
Dent County,8.1,Missouri,2008,15495,754.51,0.97,753.54
Douglas County,7.2,Missouri,2008,13800,814.6,0.07,814.53
Dunklin County,7.9,Missouri,2008,32158,547.11,1.49,545.62
Franklin County,8.7,Missouri,2008,101149,930.65,7.84,922.81
Gasconade County,8.4,Missouri,2008,15309,526.09,5.43,520.67
Gentry County,4.5,Missouri,2008,6806,491.81,0.29,491.52
Greene County,5.9,Missouri,2008,270901,677.8,2.82,674.97
Grundy County,5.9,Missouri,2008,10196,437.98,2.16,435.82
Harrison County,4.7,Missouri,2008,8956,726.45,1.32,725.13
Henry County,7.3,Missouri,2008,22291,732.55,30.07,702.48
Hickory County,11.6,Missouri,2008,9592,411.74,13.11,398.63
Holt County,5.1,Missouri,2008,4926,469.05,7.18,461.87
Howard County,6.9,Missouri,2008,10138,470.55,4.82,465.74
Howell County,6.7,Missouri,2008,39910,928.33,0.59,927.74
Iron County,6,Missouri,2008,10667,552.05,0.71,551.34
Jackson County,7.7,Missouri,2008,665427,616.41,11.57,604.84
Jasper County,5.5,Missouri,2008,115144,641.32,1.59,639.73
Jefferson County,7.7,Missouri,2008,216409,664.09,7.29,656.8
Johnson County,5.5,Missouri,2008,51889,833.03,2.59,830.44
Knox County,4.7,Missouri,2008,4117,506.77,1.07,505.71
Laclede County,9.3,Missouri,2008,35518,768,2.14,765.85
Lafayette County,6.6,Missouri,2008,33434,638.86,9.55,629.31
Lawrence County,5.4,Missouri,2008,38508,613.38,0.3,613.08
Lewis County,4.7,Missouri,2008,10196,510.85,5.85,505.01
Lincoln County,7.8,Missouri,2008,51847,640.41,9.92,630.49
Linn County,8.7,Missouri,2008,12788,621.46,1.11,620.35
Livingston County,6,Missouri,2008,14929,538.48,3.95,534.52
Macon County,6.2,Missouri,2008,15512,812.53,8.76,803.77
Madison County,6.2,Missouri,2008,12396,497.6,0.87,496.73
Maries County,6.6,Missouri,2008,9191,529.97,2.25,527.73
Marion County,6.1,Missouri,2008,28550,444.05,5.97,438.07
McDonald County,5,Missouri,2008,22943,539.7,0.19,539.51
Mercer County,4.5,Missouri,2008,3748,455.18,1,454.18
Miller County,8.3,Missouri,2008,24867,599.94,7.69,592.26
Mississippi County,7.7,Missouri,2008,14087,428.91,15.75,413.16
Moniteau County,5.9,Missouri,2008,15424,418.85,2.33,416.52
Monroe County,7,Missouri,2008,9157,670.23,24.24,645.98
Montgomery County,7.5,Missouri,2008,12273,540.34,2.88,537.46
Morgan County,8.9,Missouri,2008,20745,613.89,16.48,597.41
New Madrid County,7,Missouri,2008,18805,698.02,20.01,678.01
Newton County,5.7,Missouri,2008,57600,626.66,0.24,626.42
Nodaway County,4,Missouri,2008,23026,877.75,1.13,876.62
Oregon County,6.6,Missouri,2008,10697,791.59,0.18,791.4
Osage County,7.2,Missouri,2008,13753,613.41,7.3,606.11
Ozark County,7,Missouri,2008,9718,755.07,12.92,742.15
Pemiscot County,7.7,Missouri,2008,18552,512.41,19.33,493.08
Perry County,5.1,Missouri,2008,18976,484.28,9.61,474.67
Pettis County,6.1,Missouri,2008,41565,686.34,1.52,684.82
Phelps County,6,Missouri,2008,44200,674.28,1.43,672.85
Pike County,5.8,Missouri,2008,18602,684.81,11.99,672.82
Platte County,5.2,Missouri,2008,87003,427.22,6.89,420.33
Polk County,6.6,Missouri,2008,30790,642.46,5.26,637.2
Pulaski County,5.7,Missouri,2008,48300,551.41,4.39,547.02
Putnam County,6,Missouri,2008,5028,519.66,1.76,517.9
Ralls County,5.4,Missouri,2008,10117,483.82,12.82,471
Randolph County,6.2,Missouri,2008,25597,487.65,5.33,482.32
Ray County,6.5,Missouri,2008,23764,573.57,4.11,569.47
