county,oct_rate,state,year
Ray County,5.8,Missouri,2004
Reynolds County,7.1,Missouri,2004
Ripley County,5.9,Missouri,2004
Saint Charles County,4.3,Missouri,2004
Saint Clair County,6,Missouri,2004
Saint Francois County,7,Missouri,2004
Saint Louis City,8.8,Missouri,2004
Saint Louis County,5.4,Missouri,2004
Sainte Genevieve County,5.3,Missouri,2004
Saline County,4.7,Missouri,2004
Schuyler County,4.1,Missouri,2004
Scotland County,3.6,Missouri,2004
Scott County,6,Missouri,2004
Shannon County,7.6,Missouri,2004
Shelby County,4.7,Missouri,2004
Stoddard County,5.4,Missouri,2004
Stone County,6,Missouri,2004
Sullivan County,5.7,Missouri,2004
Taney County,5.7,Missouri,2004
Texas County,6.4,Missouri,2004
Vernon County,5.2,Missouri,2004
Warren County,5.2,Missouri,2004
Washington County,8.2,Missouri,2004
Wayne County,7,Missouri,2004
Webster County,5,Missouri,2004
Worth County,4.4,Missouri,2004
Wright County,6.4,Missouri,2004
Beaverhead County,3.2,Montana,2004
Big Horn County,9.2,Montana,2004
Blaine County,4.6,Montana,2004
Broadwater County,3.7,Montana,2004
Carbon County,4.1,Montana,2004
Carter County,3.1,Montana,2004
Cascade County,4.1,Montana,2004
Chouteau County,3.1,Montana,2004
Custer County,3.6,Montana,2004
Daniels County,2.9,Montana,2004
Dawson County,3.2,Montana,2004
Deer Lodge County,5.9,Montana,2004
Fallon County,2.6,Montana,2004
Fergus County,4.1,Montana,2004
Flathead County,5,Montana,2004
Gallatin County,3.4,Montana,2004
Garfield County,3.3,Montana,2004
Glacier County,7.6,Montana,2004
Golden Valley County,4.9,Montana,2004
Granite County,4.4,Montana,2004
Hill County,4.2,Montana,2004
Jefferson County,3.8,Montana,2004
Judith Basin County,3.2,Montana,2004
Lake County,5.4,Montana,2004
Lewis and Clark County,3.8,Montana,2004
Liberty County,3.7,Montana,2004
Lincoln County,7.8,Montana,2004
Madison County,3.7,Montana,2004
McCone County,2.6,Montana,2004
Meagher County,5.2,Montana,2004
Mineral County,5.4,Montana,2004
Missoula County,3.8,Montana,2004
Musselshell County,5.5,Montana,2004
Park County,4,Montana,2004
Petroleum County,4.6,Montana,2004
Phillips County,3.6,Montana,2004
Pondera County,4.9,Montana,2004
Powder River County,2.8,Montana,2004
Powell County,6.2,Montana,2004
Prairie County,3.5,Montana,2004
Ravalli County,4.9,Montana,2004
Richland County,2.8,Montana,2004
Roosevelt County,6.2,Montana,2004
Rosebud County,5,Montana,2004
Sanders County,5.8,Montana,2004
Sheridan County,3,Montana,2004
Silver Bow County,4.6,Montana,2004
Stillwater County,3.3,Montana,2004
Sweet Grass County,2,Montana,2004
Teton County,3.7,Montana,2004
Toole County,3.5,Montana,2004
Treasure County,4.5,Montana,2004
Valley County,4,Montana,2004
Wheatland County,3.5,Montana,2004
Wibaux County,3.6,Montana,2004
Yellowstone County,3.5,Montana,2004
Adams County,3.4,Nebraska,2004
Antelope County,3.1,Nebraska,2004
Arthur County,3.5,Nebraska,2004
Banner County,2.2,Nebraska,2004
Blaine County,3.7,Nebraska,2004
Boone County,3,Nebraska,2004
Box Butte County,3.6,Nebraska,2004
Boyd County,2.7,Nebraska,2004
Brown County,2.7,Nebraska,2004
Buffalo County,2.7,Nebraska,2004
Burt County,4.4,Nebraska,2004
Butler County,3.7,Nebraska,2004
Cass County,3.5,Nebraska,2004
Cedar County,2.4,Nebraska,2004
Chase County,2.6,Nebraska,2004
Cherry County,2,Nebraska,2004
Cheyenne County,2.9,Nebraska,2004
Clay County,3.2,Nebraska,2004
Colfax County,2.7,Nebraska,2004
Cuming County,2.6,Nebraska,2004
Custer County,2.8,Nebraska,2004
Dakota County,3.6,Nebraska,2004
Dawes County,2.5,Nebraska,2004
Dawson County,3.9,Nebraska,2004
Deuel County,3,Nebraska,2004
Dixon County,3.3,Nebraska,2004
Dodge County,4.3,Nebraska,2004
Douglas County,4.2,Nebraska,2004
Dundy County,3.5,Nebraska,2004
Fillmore County,3,Nebraska,2004
Franklin County,3.2,Nebraska,2004
Frontier County,2.2,Nebraska,2004
Furnas County,3.2,Nebraska,2004
Gage County,4,Nebraska,2004
Garden County,3,Nebraska,2004
Garfield County,3.2,Nebraska,2004
Gosper County,3.5,Nebraska,2004
Grant County,2,Nebraska,2004
Greeley County,3.8,Nebraska,2004
Hall County,4.3,Nebraska,2004
Hamilton County,2.8,Nebraska,2004
Harlan County,3.1,Nebraska,2004
Hayes County,3.5,Nebraska,2004
Hitchcock County,3.2,Nebraska,2004
Holt County,2.6,Nebraska,2004
Hooker County,2.2,Nebraska,2004
Howard County,3.5,Nebraska,2004
Jefferson County,3.7,Nebraska,2004
Johnson County,3.4,Nebraska,2004
Kearney County,2.5,Nebraska,2004
Keith County,3,Nebraska,2004
Keya Paha County,2.5,Nebraska,2004
Kimball County,3,Nebraska,2004
Knox County,3,Nebraska,2004
Lancaster County,3.2,Nebraska,2004
Lincoln County,3.1,Nebraska,2004
Logan County,2.5,Nebraska,2004
Loup County,3.3,Nebraska,2004
Madison County,3.5,Nebraska,2004
McPherson County,1.6,Nebraska,2004
Merrick County,3.2,Nebraska,2004
Morrill County,2.8,Nebraska,2004
Nance County,4.4,Nebraska,2004
Nemaha County,4.2,Nebraska,2004
Nuckolls County,3,Nebraska,2004
Otoe County,3.7,Nebraska,2004
Pawnee County,3.5,Nebraska,2004
Perkins County,2.3,Nebraska,2004
Phelps County,2.9,Nebraska,2004
Pierce County,2.9,Nebraska,2004
Platte County,3.8,Nebraska,2004
Polk County,3.3,Nebraska,2004
Red Willow County,3.3,Nebraska,2004
Richardson County,4.1,Nebraska,2004
Rock County,2.5,Nebraska,2004
Saline County,3.1,Nebraska,2004
Sarpy County,3.2,Nebraska,2004
Saunders County,3.2,Nebraska,2004
Scotts Bluff County,3.7,Nebraska,2004
Seward County,2.7,Nebraska,2004
Sheridan County,2.4,Nebraska,2004
Sherman County,3.2,Nebraska,2004
Sioux County,2.2,Nebraska,2004
Stanton County,3,Nebraska,2004
Thayer County,3,Nebraska,2004
Thomas County,2.6,Nebraska,2004
Thurston County,7.7,Nebraska,2004
Valley County,3,Nebraska,2004
Washington County,2.9,Nebraska,2004
Wayne County,2.6,Nebraska,2004
Webster County,3.5,Nebraska,2004
Wheeler County,2.4,Nebraska,2004
York County,2.8,Nebraska,2004
Carson City,4.2,Nevada,2004
Churchill County,3.5,Nevada,2004
Clark County,3.9,Nevada,2004
Douglas County,3.6,Nevada,2004
Elko County,3.2,Nevada,2004
Esmeralda County,5.1,Nevada,2004
Eureka County,3.2,Nevada,2004
Humboldt County,3.4,Nevada,2004
Lander County,3.7,Nevada,2004
Lincoln County,4.7,Nevada,2004
Lyon County,4.6,Nevada,2004
Mineral County,5.7,Nevada,2004
Nye County,5.3,Nevada,2004
Pershing County,4.2,Nevada,2004
Storey County,2.5,Nevada,2004
Washoe County,3.4,Nevada,2004
White Pine County,3.4,Nevada,2004
Belknap County,2.8,New Hampshire,2004
Carroll County,2.6,New Hampshire,2004
Cheshire County,2.6,New Hampshire,2004
Coos County,2.9,New Hampshire,2004
Grafton County,2.3,New Hampshire,2004
Hillsborough County,3.3,New Hampshire,2004
Merrimack County,2.6,New Hampshire,2004
Rockingham County,4,New Hampshire,2004
Strafford County,3,New Hampshire,2004
Sullivan County,2.6,New Hampshire,2004
Atlantic County,4.9,New Jersey,2004
Bergen County,3.6,New Jersey,2004
Burlington County,3.5,New Jersey,2004
Camden County,4.6,New Jersey,2004
Cape May County,5.1,New Jersey,2004
Cumberland County,5.4,New Jersey,2004
Essex County,5.5,New Jersey,2004
Gloucester County,4,New Jersey,2004
Hudson County,5.3,New Jersey,2004
Hunterdon County,2.8,New Jersey,2004
Mercer County,3.7,New Jersey,2004
Middlesex County,3.9,New Jersey,2004
Monmouth County,3.9,New Jersey,2004
Morris County,3.1,New Jersey,2004
Ocean County,4.2,New Jersey,2004
Passaic County,5.2,New Jersey,2004
Salem County,4.4,New Jersey,2004
Somerset County,3.2,New Jersey,2004
Sussex County,3.5,New Jersey,2004
Union County,4.4,New Jersey,2004
Warren County,3.5,New Jersey,2004
Bernalillo County,4.7,New Mexico,2004
Catron County,6.3,New Mexico,2004
Chaves County,6.2,New Mexico,2004
Cibola County,5.4,New Mexico,2004
Colfax County,5.5,New Mexico,2004
Curry County,4,New Mexico,2004
Debaca County,6.4,New Mexico,2004
Dona Ana County,5.3,New Mexico,2004
Eddy County,5.1,New Mexico,2004
Grant County,6.9,New Mexico,2004
Guadalupe County,6.4,New Mexico,2004
Harding County,4.9,New Mexico,2004
Hidalgo County,4.8,New Mexico,2004
Lea County,4.4,New Mexico,2004
Lincoln County,4,New Mexico,2004
Los Alamos County,2.6,New Mexico,2004
Luna County,10.6,New Mexico,2004
McKinley County,6.6,New Mexico,2004
Mora County,9.6,New Mexico,2004
Otero County,4.7,New Mexico,2004
Quay County,5.6,New Mexico,2004
Rio Arriba County,5.9,New Mexico,2004
Roosevelt County,3.4,New Mexico,2004
San Juan County,5,New Mexico,2004
San Miguel County,6,New Mexico,2004
Sandoval County,5.1,New Mexico,2004
Santa Fe County,4,New Mexico,2004
Sierra County,4.8,New Mexico,2004
Socorro County,4.5,New Mexico,2004
Taos County,6.8,New Mexico,2004
Torrance County,5.3,New Mexico,2004
Union County,3.4,New Mexico,2004
Valencia County,5.2,New Mexico,2004
Albany County,3.7,New York,2004
Allegany County,4.7,New York,2004
Bronx County,8.3,New York,2004
Broome County,4.4,New York,2004
Cattaraugus County,4.7,New York,2004
Cayuga County,4.3,New York,2004
Chautauqua County,4.4,New York,2004
Chemung County,4.9,New York,2004
Chenango County,4.4,New York,2004
Clinton County,4.9,New York,2004
Columbia County,3.7,New York,2004
Cortland County,4.7,New York,2004
Delaware County,3.7,New York,2004
Dutchess County,3.7,New York,2004
Erie County,4.9,New York,2004
Essex County,4.2,New York,2004
Franklin County,5.1,New York,2004
Fulton County,4.7,New York,2004
Genesee County,4.5,New York,2004
Greene County,4.4,New York,2004
Hamilton County,4.2,New York,2004
Herkimer County,4.4,New York,2004
Jefferson County,5.5,New York,2004
Kings County,6.9,New York,2004
Lewis County,4.9,New York,2004
Livingston County,4.4,New York,2004
Madison County,4.4,New York,2004
Monroe County,4.5,New York,2004
Montgomery County,4.7,New York,2004
Nassau County,4.1,New York,2004
New York County,5.7,New York,2004
Niagara County,4.9,New York,2004
Oneida County,4.3,New York,2004
Onondaga County,4.5,New York,2004
Ontario County,4.1,New York,2004
Orange County,4.2,New York,2004
Orleans County,4.8,New York,2004
Oswego County,5.2,New York,2004
Otsego County,3.8,New York,2004
Putnam County,3.6,New York,2004
Queens County,5.7,New York,2004
Rensselaer County,3.8,New York,2004
Richmond County,5.7,New York,2004
Rockland County,3.9,New York,2004
Saint Lawrence County,5.3,New York,2004
Saratoga County,3.3,New York,2004
Schenectady County,4,New York,2004
Schoharie County,4.1,New York,2004
Schuyler County,4.6,New York,2004
Seneca County,4.2,New York,2004
Steuben County,5,New York,2004
Suffolk County,4.1,New York,2004
Sullivan County,4.4,New York,2004
Tioga County,4.3,New York,2004
Tompkins County,3.4,New York,2004
Ulster County,4.3,New York,2004
Warren County,3.8,New York,2004
Washington County,3.8,New York,2004
Wayne County,4.8,New York,2004
Westchester County,3.9,New York,2004
Wyoming County,4.6,New York,2004
Yates County,3.6,New York,2004
Alamance County,6.1,North Carolina,2004
Alexander County,5,North Carolina,2004
Alleghany County,4.6,North Carolina,2004
Anson County,7.5,North Carolina,2004
Ashe County,4.3,North Carolina,2004
Avery County,4.2,North Carolina,2004
Beaufort County,5.7,North Carolina,2004
Bertie County,6.6,North Carolina,2004
Bladen County,6.5,North Carolina,2004
Brunswick County,4.4,North Carolina,2004
Buncombe County,3.9,North Carolina,2004
Burke County,6.4,North Carolina,2004
Cabarrus County,4.7,North Carolina,2004
Caldwell County,8.7,North Carolina,2004
Camden County,3.3,North Carolina,2004
Carteret County,3.9,North Carolina,2004
Caswell County,7.6,North Carolina,2004
Catawba County,5.8,North Carolina,2004
Chatham County,3.7,North Carolina,2004
Cherokee County,5,North Carolina,2004
Chowan County,4.1,North Carolina,2004
Clay County,3.4,North Carolina,2004
Cleveland County,6.8,North Carolina,2004
Columbus County,5.6,North Carolina,2004
Craven County,4.5,North Carolina,2004
Cumberland County,4.8,North Carolina,2004
Currituck County,2.2,North Carolina,2004
Dare County,2.9,North Carolina,2004
Davidson County,5.9,North Carolina,2004
Davie County,4.2,North Carolina,2004
Duplin County,5.2,North Carolina,2004
Durham County,4,North Carolina,2004
Edgecombe County,8.3,North Carolina,2004
Forsyth County,4.4,North Carolina,2004
Franklin County,4.5,North Carolina,2004
Gaston County,5.7,North Carolina,2004
Gates County,3.8,North Carolina,2004
Graham County,6.5,North Carolina,2004
Granville County,6.3,North Carolina,2004
Greene County,5,North Carolina,2004
Guilford County,4.7,North Carolina,2004
Halifax County,6.6,North Carolina,2004
Harnett County,4.8,North Carolina,2004
Haywood County,3.9,North Carolina,2004
Henderson County,3.6,North Carolina,2004
Hertford County,5.2,North Carolina,2004
Hoke County,5,North Carolina,2004
Hyde County,4.1,North Carolina,2004
Iredell County,4.9,North Carolina,2004
Jackson County,3.2,North Carolina,2004
Johnston County,4.1,North Carolina,2004
Jones County,4.4,North Carolina,2004
Lee County,5,North Carolina,2004
Lenoir County,5.3,North Carolina,2004
Lincoln County,5.6,North Carolina,2004
Macon County,3.8,North Carolina,2004
Madison County,4.4,North Carolina,2004
Martin County,5.6,North Carolina,2004
McDowell County,6.3,North Carolina,2004
Mecklenburg County,4.7,North Carolina,2004
Mitchell County,5.3,North Carolina,2004
Montgomery County,6.7,North Carolina,2004
Moore County,5.1,North Carolina,2004
Nash County,5.6,North Carolina,2004
New Hanover County,3.9,North Carolina,2004
Northampton County,7.1,North Carolina,2004
Onslow County,4.8,North Carolina,2004
Orange County,3.3,North Carolina,2004
Pamlico County,4.2,North Carolina,2004
Pasquotank County,3.9,North Carolina,2004
Pender County,4.3,North Carolina,2004
Perquimans County,4.1,North Carolina,2004
Person County,5.7,North Carolina,2004
Pitt County,5.4,North Carolina,2004
Polk County,4.1,North Carolina,2004
Randolph County,4.9,North Carolina,2004
Richmond County,7.5,North Carolina,2004
Robeson County,6.5,North Carolina,2004
Rockingham County,6.5,North Carolina,2004
Rowan County,6.1,North Carolina,2004
Rutherford County,8.3,North Carolina,2004
Sampson County,4.4,North Carolina,2004
Scotland County,9.4,North Carolina,2004
Stanly County,5.3,North Carolina,2004
Stokes County,4.5,North Carolina,2004
Surry County,5.2,North Carolina,2004
Swain County,5,North Carolina,2004
Transylvania County,5.7,North Carolina,2004
Tyrrell County,5.1,North Carolina,2004
Union County,4.3,North Carolina,2004
Vance County,9,North Carolina,2004
Wake County,3.9,North Carolina,2004
Warren County,6.8,North Carolina,2004
Washington County,5.6,North Carolina,2004
Watauga County,3.4,North Carolina,2004
Wayne County,4.9,North Carolina,2004
Wilkes County,5.6,North Carolina,2004
Wilson County,6.8,North Carolina,2004
Yadkin County,4.2,North Carolina,2004
Yancey County,5.3,North Carolina,2004
Adams County,1.9,North Dakota,2004
Barnes County,2.4,North Dakota,2004
Benson County,3.6,North Dakota,2004
Billings County,1.2,North Dakota,2004
Bottineau County,2.8,North Dakota,2004
Bowman County,2,North Dakota,2004
Burke County,2.9,North Dakota,2004
Burleigh County,2.1,North Dakota,2004
Cass County,2.2,North Dakota,2004
Cavalier County,2.5,North Dakota,2004
Dickey County,2,North Dakota,2004
Divide County,2.6,North Dakota,2004
Dunn County,2.8,North Dakota,2004
Eddy County,3.2,North Dakota,2004
Emmons County,4.6,North Dakota,2004
Foster County,2.5,North Dakota,2004
Golden Valley County,2.6,North Dakota,2004
Grand Forks County,2.4,North Dakota,2004
Grant County,2.3,North Dakota,2004
Griggs County,2.3,North Dakota,2004
Hettinger County,2.4,North Dakota,2004
Kidder County,3.6,North Dakota,2004
Lamoure County,2.5,North Dakota,2004
Logan County,3.7,North Dakota,2004
McHenry County,3.6,North Dakota,2004
McIntosh County,2.2,North Dakota,2004
McKenzie County,2.9,North Dakota,2004
McLean County,3.9,North Dakota,2004
Mercer County,3.3,North Dakota,2004
Morton County,2.5,North Dakota,2004
Mountrail County,4.9,North Dakota,2004
Nelson County,2.6,North Dakota,2004
Oliver County,3,North Dakota,2004
Pembina County,5.5,North Dakota,2004
Pierce County,3.3,North Dakota,2004
Ramsey County,3,North Dakota,2004
Ransom County,2.1,North Dakota,2004
Renville County,3,North Dakota,2004
Richland County,2.5,North Dakota,2004
Rolette County,6.9,North Dakota,2004
Sargent County,2.1,North Dakota,2004
Sheridan County,4.9,North Dakota,2004
Sioux County,6,North Dakota,2004
Slope County,2.7,North Dakota,2004
Stark County,2.4,North Dakota,2004
Steele County,1.5,North Dakota,2004
Stutsman County,2.6,North Dakota,2004
Towner County,3.3,North Dakota,2004
Traill County,2.9,North Dakota,2004
Walsh County,3.6,North Dakota,2004
Ward County,2.7,North Dakota,2004
Wells County,3.2,North Dakota,2004
Williams County,2,North Dakota,2004
Adams County,8,Ohio,2004
Allen County,7,Ohio,2004
Ashland County,6.8,Ohio,2004
Ashtabula County,6.8,Ohio,2004
Athens County,6.2,Ohio,2004
Auglaize County,5.2,Ohio,2004
Belmont County,6.5,Ohio,2004
Brown County,6.8,Ohio,2004
Butler County,5.5,Ohio,2004
Carroll County,6.4,Ohio,2004
Champaign County,5.7,Ohio,2004
Clark County,6.6,Ohio,2004
Clermont County,5.5,Ohio,2004
Clinton County,6,Ohio,2004
Columbiana County,7.2,Ohio,2004
Coshocton County,10,Ohio,2004
Crawford County,7.6,Ohio,2004
Cuyahoga County,5.2,Ohio,2004
Darke County,5.5,Ohio,2004
Defiance County,5.9,Ohio,2004
Delaware County,4.5,Ohio,2004
Erie County,6.1,Ohio,2004
Fairfield County,5.5,Ohio,2004
Fayette County,5.4,Ohio,2004
Franklin County,5.7,Ohio,2004
Fulton County,5.5,Ohio,2004
Gallia County,7.9,Ohio,2004
Geauga County,3.6,Ohio,2004
Greene County,5.7,Ohio,2004
Guernsey County,7.5,Ohio,2004
Hamilton County,5.9,Ohio,2004
Hancock County,5.2,Ohio,2004
Hardin County,6.4,Ohio,2004
Harrison County,6.9,Ohio,2004
Henry County,5,Ohio,2004
Highland County,6.1,Ohio,2004
Hocking County,7.7,Ohio,2004
Holmes County,4,Ohio,2004
Huron County,7.1,Ohio,2004
Jackson County,8,Ohio,2004
Jefferson County,7.8,Ohio,2004
Knox County,5.8,Ohio,2004
Lake County,4.1,Ohio,2004
Lawrence County,6.3,Ohio,2004
Licking County,6.2,Ohio,2004
Logan County,5.5,Ohio,2004
Lorain County,4.6,Ohio,2004
Lucas County,7.1,Ohio,2004
Madison County,6,Ohio,2004
Mahoning County,7.3,Ohio,2004
Marion County,6.7,Ohio,2004
Medina County,3.9,Ohio,2004
Meigs County,10.1,Ohio,2004
Mercer County,4.6,Ohio,2004
Miami County,5.5,Ohio,2004
Monroe County,10.1,Ohio,2004
Montgomery County,6.8,Ohio,2004
Morgan County,10.3,Ohio,2004
Morrow County,5.9,Ohio,2004
Muskingum County,10.3,Ohio,2004
Noble County,7.8,Ohio,2004
Ottawa County,7,Ohio,2004
Paulding County,5.4,Ohio,2004
Perry County,8.6,Ohio,2004
Pickaway County,7.7,Ohio,2004
Pike County,10,Ohio,2004
Portage County,5.7,Ohio,2004
Preble County,6.2,Ohio,2004
Putnam County,6,Ohio,2004
Richland County,7.2,Ohio,2004
Ross County,8,Ohio,2004
Sandusky County,5.9,Ohio,2004
Scioto County,8.8,Ohio,2004
Seneca County,6.5,Ohio,2004
Shelby County,4.8,Ohio,2004
Stark County,6.7,Ohio,2004
Summit County,6,Ohio,2004
Trumbull County,7.8,Ohio,2004
Tuscarawas County,5.6,Ohio,2004
Union County,5.1,Ohio,2004
Van Wert County,5.1,Ohio,2004
Vinton County,7.4,Ohio,2004
Warren County,5,Ohio,2004
Washington County,6.2,Ohio,2004
Wayne County,5.4,Ohio,2004
Williams County,6.2,Ohio,2004
Wood County,5.6,Ohio,2004
Wyandot County,5.3,Ohio,2004
Adair County,5.4,Oklahoma,2004
Alfalfa County,4.2,Oklahoma,2004
Atoka County,5.6,Oklahoma,2004
Beaver County,3,Oklahoma,2004
Beckham County,3.1,Oklahoma,2004
Blaine County,4.4,Oklahoma,2004
Bryan County,3.9,Oklahoma,2004
Caddo County,5.5,Oklahoma,2004
Canadian County,3.8,Oklahoma,2004
Carter County,4.6,Oklahoma,2004
Cherokee County,4.5,Oklahoma,2004
Choctaw County,6.4,Oklahoma,2004
Cimarron County,3,Oklahoma,2004
Cleveland County,3.7,Oklahoma,2004
Coal County,8.2,Oklahoma,2004
Comanche County,4.5,Oklahoma,2004
Cotton County,4,Oklahoma,2004
Craig County,4.6,Oklahoma,2004
Creek County,5.6,Oklahoma,2004
Custer County,3.2,Oklahoma,2004
Delaware County,4.9,Oklahoma,2004
Dewey County,3.2,Oklahoma,2004
Ellis County,2.9,Oklahoma,2004
Garfield County,3.7,Oklahoma,2004
Garvin County,4.1,Oklahoma,2004
Grady County,4.6,Oklahoma,2004
Grant County,3.7,Oklahoma,2004
Greer County,5.9,Oklahoma,2004
Harmon County,4.1,Oklahoma,2004
Harper County,3,Oklahoma,2004
Haskell County,5,Oklahoma,2004
Hughes County,7.3,Oklahoma,2004
Jackson County,4.1,Oklahoma,2004
Jefferson County,5.6,Oklahoma,2004
Johnston County,5.3,Oklahoma,2004
Kay County,5.4,Oklahoma,2004
Kingfisher County,3.1,Oklahoma,2004
Kiowa County,5.1,Oklahoma,2004
Latimer County,5.7,Oklahoma,2004
Le Flore County,4.9,Oklahoma,2004
Lincoln County,4.8,Oklahoma,2004
Logan County,4.1,Oklahoma,2004
Love County,4.2,Oklahoma,2004
Major County,3.4,Oklahoma,2004
Marshall County,4.7,Oklahoma,2004
Mayes County,5.3,Oklahoma,2004
McClain County,4.2,Oklahoma,2004
McCurtain County,7.1,Oklahoma,2004
McIntosh County,6.6,Oklahoma,2004
Murray County,4.2,Oklahoma,2004
Muskogee County,6.8,Oklahoma,2004
Noble County,4.1,Oklahoma,2004
Nowata County,5.4,Oklahoma,2004
Okfuskee County,7.8,Oklahoma,2004
Oklahoma County,4.7,Oklahoma,2004
Okmulgee County,6.7,Oklahoma,2004
Osage County,5,Oklahoma,2004
Ottawa County,5.4,Oklahoma,2004
Pawnee County,5.4,Oklahoma,2004
Payne County,3.9,Oklahoma,2004
Pittsburg County,5.3,Oklahoma,2004
Pontotoc County,5.4,Oklahoma,2004
Pottawatomie County,5.4,Oklahoma,2004
Pushmataha County,5.9,Oklahoma,2004
Roger Mills County,2.8,Oklahoma,2004
Rogers County,4.3,Oklahoma,2004
Seminole County,8.8,Oklahoma,2004
Sequoyah County,5.5,Oklahoma,2004
Stephens County,4.5,Oklahoma,2004
Texas County,3.6,Oklahoma,2004
Tillman County,5.1,Oklahoma,2004
Tulsa County,4.5,Oklahoma,2004
Wagoner County,4.6,Oklahoma,2004
Washington County,4.6,Oklahoma,2004
Washita County,3.3,Oklahoma,2004
Woods County,4.6,Oklahoma,2004
Woodward County,3.5,Oklahoma,2004
Baker County,7.2,Oregon,2004
Benton County,5.1,Oregon,2004
Clackamas County,6,Oregon,2004
Clatsop County,6,Oregon,2004
Columbia County,7.9,Oregon,2004
Coos County,8.2,Oregon,2004
Crook County,7.2,Oregon,2004
Curry County,6.3,Oregon,2004
Deschutes County,5.9,Oregon,2004
Douglas County,8.1,Oregon,2004
Gilliam County,5.5,Oregon,2004
Grant County,6.4,Oregon,2004
Harney County,7.5,Oregon,2004
Hood River County,6.1,Oregon,2004
Jackson County,6.2,Oregon,2004
Jefferson County,5.3,Oregon,2004
Josephine County,7.6,Oregon,2004
Klamath County,7.7,Oregon,2004
Lake County,8,Oregon,2004
Lane County,6.6,Oregon,2004
Lincoln County,7.4,Oregon,2004
Linn County,8.2,Oregon,2004
Malheur County,6.9,Oregon,2004
Marion County,6.6,Oregon,2004
Morrow County,6.8,Oregon,2004
Multnomah County,6.8,Oregon,2004
Polk County,5.9,Oregon,2004
Sherman County,8,Oregon,2004
Tillamook County,6.5,Oregon,2004
Umatilla County,6.1,Oregon,2004
Union County,6.3,Oregon,2004
Wallowa County,6.2,Oregon,2004
Wasco County,7.9,Oregon,2004
Washington County,5.7,Oregon,2004
Wheeler County,6.1,Oregon,2004
Yamhill County,6.6,Oregon,2004
Adams County,3.6,Pennsylvania,2004
Allegheny County,4.8,Pennsylvania,2004
Armstrong County,6,Pennsylvania,2004
Beaver County,5,Pennsylvania,2004
Bedford County,8,Pennsylvania,2004
Berks County,4.7,Pennsylvania,2004
Blair County,5.2,Pennsylvania,2004
Bradford County,4.4,Pennsylvania,2004
Bucks County,4.1,Pennsylvania,2004
Butler County,5,Pennsylvania,2004
Cambria County,6.2,Pennsylvania,2004
Cameron County,6.5,Pennsylvania,2004
Carbon County,5.7,Pennsylvania,2004
Centre County,4.2,Pennsylvania,2004
Chester County,3.4,Pennsylvania,2004
Clarion County,4.8,Pennsylvania,2004
Clearfield County,5.9,Pennsylvania,2004
Clinton County,5.9,Pennsylvania,2004
Columbia County,5.6,Pennsylvania,2004
Crawford County,5.7,Pennsylvania,2004
Cumberland County,3.6,Pennsylvania,2004
Dauphin County,4.4,Pennsylvania,2004
Delaware County,4.6,Pennsylvania,2004
Elk County,4.8,Pennsylvania,2004
Erie County,5.4,Pennsylvania,2004
Fayette County,6.5,Pennsylvania,2004
Forest County,8.2,Pennsylvania,2004
Franklin County,3.3,Pennsylvania,2004
Fulton County,4.3,Pennsylvania,2004
Greene County,5.7,Pennsylvania,2004
Huntingdon County,6.1,Pennsylvania,2004
Indiana County,5.6,Pennsylvania,2004
Jefferson County,5.3,Pennsylvania,2004
Juniata County,3.8,Pennsylvania,2004
Lackawanna County,5.5,Pennsylvania,2004
Lancaster County,3.5,Pennsylvania,2004
Lawrence County,5.5,Pennsylvania,2004
Lebanon County,3.8,Pennsylvania,2004
Lehigh County,4.9,Pennsylvania,2004
Luzerne County,6.3,Pennsylvania,2004
Lycoming County,5.5,Pennsylvania,2004
Mc Kean County,5.3,Pennsylvania,2004
Mercer County,6,Pennsylvania,2004
Mifflin County,5.6,Pennsylvania,2004
Monroe County,5.4,Pennsylvania,2004
Montgomery County,3.7,Pennsylvania,2004
Montour County,5.4,Pennsylvania,2004
Northampton County,5,Pennsylvania,2004
Northumberland County,5.7,Pennsylvania,2004
Perry County,4.6,Pennsylvania,2004
Philadelphia County,7,Pennsylvania,2004
Pike County,5.4,Pennsylvania,2004
Potter County,6.2,Pennsylvania,2004
Schuylkill County,6.4,Pennsylvania,2004
Snyder County,4.1,Pennsylvania,2004
Somerset County,5.5,Pennsylvania,2004
Sullivan County,5.5,Pennsylvania,2004
Susquehanna County,4.8,Pennsylvania,2004
Tioga County,4.8,Pennsylvania,2004
Union County,5.2,Pennsylvania,2004
Venango County,5.3,Pennsylvania,2004
Warren County,5,Pennsylvania,2004
Washington County,5.1,Pennsylvania,2004
Wayne County,4.5,Pennsylvania,2004
Westmoreland County,5.4,Pennsylvania,2004
Wyoming County,5.7,Pennsylvania,2004
York County,4,Pennsylvania,2004
Bristol County,3.6,Rhode Island,2004
Kent County,4.3,Rhode Island,2004
Newport County,3.6,Rhode Island,2004
Providence County,4.8,Rhode Island,2004
Washington County,3.3,Rhode Island,2004
Abbeville County,7.8,South Carolina,2004
Aiken County,5.5,South Carolina,2004
Allendale County,9.7,South Carolina,2004
Anderson County,7.2,South Carolina,2004
Bamberg County,7.1,South Carolina,2004
Barnwell County,9.5,South Carolina,2004
Beaufort County,5.1,South Carolina,2004
Berkeley County,5.5,South Carolina,2004
Calhoun County,6.7,South Carolina,2004
Charleston County,5.4,South Carolina,2004
