county,oct_rate,state,year
Beckham County,2.5,Oklahoma,2008
Blaine County,4,Oklahoma,2008
Bryan County,3.7,Oklahoma,2008
Caddo County,4.4,Oklahoma,2008
Canadian County,3.7,Oklahoma,2008
Carter County,3.4,Oklahoma,2008
Cherokee County,4,Oklahoma,2008
Choctaw County,5.3,Oklahoma,2008
Cimarron County,3,Oklahoma,2008
Cleveland County,4,Oklahoma,2008
Coal County,4.9,Oklahoma,2008
Comanche County,4.2,Oklahoma,2008
Cotton County,3.4,Oklahoma,2008
Craig County,3.9,Oklahoma,2008
Creek County,4.8,Oklahoma,2008
Custer County,2.8,Oklahoma,2008
Delaware County,4.5,Oklahoma,2008
Dewey County,2.6,Oklahoma,2008
Ellis County,2.2,Oklahoma,2008
Garfield County,3,Oklahoma,2008
Garvin County,3.3,Oklahoma,2008
Grady County,4.3,Oklahoma,2008
Grant County,2.8,Oklahoma,2008
Greer County,4.7,Oklahoma,2008
Harmon County,3.4,Oklahoma,2008
Harper County,2.3,Oklahoma,2008
Haskell County,3.8,Oklahoma,2008
Hughes County,5.3,Oklahoma,2008
Jackson County,3.3,Oklahoma,2008
Jefferson County,4.4,Oklahoma,2008
Johnston County,4.4,Oklahoma,2008
Kay County,3.8,Oklahoma,2008
Kingfisher County,2.6,Oklahoma,2008
Kiowa County,3.8,Oklahoma,2008
Latimer County,4.3,Oklahoma,2008
Le Flore County,5.3,Oklahoma,2008
Lincoln County,4.3,Oklahoma,2008
Logan County,3.7,Oklahoma,2008
Love County,3,Oklahoma,2008
Major County,2.6,Oklahoma,2008
Marshall County,4.2,Oklahoma,2008
Mayes County,4.6,Oklahoma,2008
McClain County,4.1,Oklahoma,2008
McCurtain County,6.8,Oklahoma,2008
McIntosh County,5.1,Oklahoma,2008
Murray County,2.7,Oklahoma,2008
Muskogee County,5.1,Oklahoma,2008
Noble County,3.4,Oklahoma,2008
Nowata County,4.5,Oklahoma,2008
Okfuskee County,4.5,Oklahoma,2008
Oklahoma County,4.3,Oklahoma,2008
Okmulgee County,5.6,Oklahoma,2008
Osage County,4.3,Oklahoma,2008
Ottawa County,4.3,Oklahoma,2008
Pawnee County,4.9,Oklahoma,2008
Payne County,4.1,Oklahoma,2008
Pittsburg County,3.5,Oklahoma,2008
Pontotoc County,3.4,Oklahoma,2008
Pottawatomie County,4.2,Oklahoma,2008
Pushmataha County,5.3,Oklahoma,2008
Roger Mills County,2.3,Oklahoma,2008
Rogers County,3.8,Oklahoma,2008
Seminole County,4.6,Oklahoma,2008
Sequoyah County,6,Oklahoma,2008
Stephens County,3.8,Oklahoma,2008
Texas County,2.9,Oklahoma,2008
Tillman County,4.4,Oklahoma,2008
Tulsa County,3.9,Oklahoma,2008
Wagoner County,3.9,Oklahoma,2008
Washington County,3.3,Oklahoma,2008
Washita County,2.8,Oklahoma,2008
Woods County,3.1,Oklahoma,2008
Woodward County,2.4,Oklahoma,2008
Baker County,7.1,Oregon,2008
Benton County,5.4,Oregon,2008
Clackamas County,6.5,Oregon,2008
Clatsop County,5.5,Oregon,2008
Columbia County,7.8,Oregon,2008
Coos County,9.3,Oregon,2008
Crook County,11.1,Oregon,2008
Curry County,8.5,Oregon,2008
Deschutes County,9.1,Oregon,2008
Douglas County,10,Oregon,2008
Gilliam County,4.5,Oregon,2008
Grant County,9.6,Oregon,2008
Harney County,8.2,Oregon,2008
Hood River County,4.3,Oregon,2008
Jackson County,8.2,Oregon,2008
Jefferson County,10.4,Oregon,2008
Josephine County,9.9,Oregon,2008
Klamath County,9.4,Oregon,2008
Lake County,8,Oregon,2008
Lane County,7.8,Oregon,2008
Lincoln County,7.4,Oregon,2008
Linn County,8.6,Oregon,2008
Malheur County,6.6,Oregon,2008
Marion County,7.1,Oregon,2008
Morrow County,5.6,Oregon,2008
Multnomah County,6.7,Oregon,2008
Polk County,6.1,Oregon,2008
Sherman County,5.6,Oregon,2008
Tillamook County,5.8,Oregon,2008
Umatilla County,6.1,Oregon,2008
Union County,9.5,Oregon,2008
Wallowa County,6.6,Oregon,2008
Wasco County,6.6,Oregon,2008
Washington County,6,Oregon,2008
Wheeler County,6.3,Oregon,2008
Yamhill County,7,Oregon,2008
Adams County,4.3,Pennsylvania,2008
Allegheny County,4.8,Pennsylvania,2008
Armstrong County,5.4,Pennsylvania,2008
Beaver County,5.2,Pennsylvania,2008
Bedford County,7.1,Pennsylvania,2008
Berks County,5.5,Pennsylvania,2008
Blair County,5.1,Pennsylvania,2008
Bradford County,4.9,Pennsylvania,2008
Bucks County,4.8,Pennsylvania,2008
Butler County,4.2,Pennsylvania,2008
Cambria County,5.6,Pennsylvania,2008
Cameron County,9,Pennsylvania,2008
Carbon County,6.3,Pennsylvania,2008
Centre County,4.1,Pennsylvania,2008
Chester County,4,Pennsylvania,2008
Clarion County,5.3,Pennsylvania,2008
Clearfield County,6.4,Pennsylvania,2008
Clinton County,5.4,Pennsylvania,2008
Columbia County,5.5,Pennsylvania,2008
Crawford County,5.3,Pennsylvania,2008
Cumberland County,4.5,Pennsylvania,2008
Dauphin County,4.8,Pennsylvania,2008
Delaware County,5.1,Pennsylvania,2008
Elk County,6.5,Pennsylvania,2008
Erie County,5.2,Pennsylvania,2008
Fayette County,5.8,Pennsylvania,2008
Forest County,7,Pennsylvania,2008
Franklin County,4.6,Pennsylvania,2008
Fulton County,9.1,Pennsylvania,2008
Greene County,5.4,Pennsylvania,2008
Huntingdon County,6.3,Pennsylvania,2008
Indiana County,4.7,Pennsylvania,2008
Jefferson County,5.1,Pennsylvania,2008
Juniata County,5.1,Pennsylvania,2008
Lackawanna County,5.6,Pennsylvania,2008
Lancaster County,4.4,Pennsylvania,2008
Lawrence County,5.5,Pennsylvania,2008
Lebanon County,4.3,Pennsylvania,2008
Lehigh County,5.5,Pennsylvania,2008
Luzerne County,6.3,Pennsylvania,2008
Lycoming County,5.5,Pennsylvania,2008
Mc Kean County,6.2,Pennsylvania,2008
Mercer County,6.8,Pennsylvania,2008
Mifflin County,6.6,Pennsylvania,2008
Monroe County,6.2,Pennsylvania,2008
Montgomery County,4.5,Pennsylvania,2008
Montour County,4.5,Pennsylvania,2008
Northampton County,5.5,Pennsylvania,2008
Northumberland County,6.4,Pennsylvania,2008
Perry County,5.2,Pennsylvania,2008
Philadelphia County,7.4,Pennsylvania,2008
Pike County,5.4,Pennsylvania,2008
Potter County,6.8,Pennsylvania,2008
Schuylkill County,6.3,Pennsylvania,2008
Snyder County,5.9,Pennsylvania,2008
Somerset County,5.9,Pennsylvania,2008
Sullivan County,5.9,Pennsylvania,2008
Susquehanna County,5.2,Pennsylvania,2008
Tioga County,5.6,Pennsylvania,2008
Union County,6.3,Pennsylvania,2008
Venango County,5.4,Pennsylvania,2008
Warren County,4.8,Pennsylvania,2008
Washington County,5,Pennsylvania,2008
Wayne County,4.8,Pennsylvania,2008
Westmoreland County,4.8,Pennsylvania,2008
Wyoming County,5.4,Pennsylvania,2008
York County,4.8,Pennsylvania,2008
Bristol County,7.4,Rhode Island,2008
Kent County,7.8,Rhode Island,2008
Newport County,6.7,Rhode Island,2008
Providence County,8.9,Rhode Island,2008
Washington County,6.7,Rhode Island,2008
Abbeville County,8.8,South Carolina,2008
Aiken County,6.8,South Carolina,2008
Allendale County,17.3,South Carolina,2008
Anderson County,7.6,South Carolina,2008
Bamberg County,12.9,South Carolina,2008
Barnwell County,11.8,South Carolina,2008
Beaufort County,6.2,South Carolina,2008
Berkeley County,6.9,South Carolina,2008
Calhoun County,9.5,South Carolina,2008
Charleston County,6.2,South Carolina,2008
Cherokee County,10.9,South Carolina,2008
Chester County,12.3,South Carolina,2008
Chesterfield County,10.4,South Carolina,2008
Clarendon County,11,South Carolina,2008
Colleton County,9.5,South Carolina,2008
Darlington County,9.4,South Carolina,2008
Dillon County,11.3,South Carolina,2008
Dorchester County,6.6,South Carolina,2008
Edgefield County,8,South Carolina,2008
Fairfield County,11.2,South Carolina,2008
Florence County,8,South Carolina,2008
Georgetown County,8.2,South Carolina,2008
Greenville County,6.5,South Carolina,2008
Greenwood County,8.6,South Carolina,2008
Hampton County,10,South Carolina,2008
Horry County,8.5,South Carolina,2008
Jasper County,7.1,South Carolina,2008
Kershaw County,7.9,South Carolina,2008
Lancaster County,12.3,South Carolina,2008
Laurens County,7.9,South Carolina,2008
Lee County,11,South Carolina,2008
Lexington County,5.7,South Carolina,2008
Marion County,15.3,South Carolina,2008
Marlboro County,14.8,South Carolina,2008
McCormick County,11.7,South Carolina,2008
Newberry County,8,South Carolina,2008
Oconee County,8.6,South Carolina,2008
Orangeburg County,11.9,South Carolina,2008
Pickens County,7.1,South Carolina,2008
Richland County,6.9,South Carolina,2008
Saluda County,7.3,South Carolina,2008
Spartanburg County,7.8,South Carolina,2008
Sumter County,9.2,South Carolina,2008
Union County,11.6,South Carolina,2008
Williamsburg County,10.9,South Carolina,2008
York County,7.4,South Carolina,2008
Aurora County,3.5,South Dakota,2008
Beadle County,2.5,South Dakota,2008
Bennett County,5,South Dakota,2008
Bon Homme County,3.6,South Dakota,2008
Brookings County,2.4,South Dakota,2008
Brown County,2.4,South Dakota,2008
Brule County,2.7,South Dakota,2008
Buffalo County,12.9,South Dakota,2008
Butte County,2.7,South Dakota,2008
Campbell County,3.2,South Dakota,2008
Charles Mix County,3.8,South Dakota,2008
Clark County,3.4,South Dakota,2008
Clay County,2.8,South Dakota,2008
Codington County,2.7,South Dakota,2008
Corson County,4.4,South Dakota,2008
Custer County,2.7,South Dakota,2008
Davison County,2.6,South Dakota,2008
Day County,3.5,South Dakota,2008
Deuel County,2.6,South Dakota,2008
Dewey County,7.9,South Dakota,2008
Douglas County,2.7,South Dakota,2008
Edmunds County,3.1,South Dakota,2008
Fall River County,3.3,South Dakota,2008
Faulk County,3.2,South Dakota,2008
Grant County,2.7,South Dakota,2008
Gregory County,2.7,South Dakota,2008
Haakon County,2.3,South Dakota,2008
Hamlin County,2.8,South Dakota,2008
Hand County,2.6,South Dakota,2008
Hanson County,3.1,South Dakota,2008
Harding County,2.7,South Dakota,2008
Hughes County,2.3,South Dakota,2008
Hutchinson County,2.9,South Dakota,2008
Hyde County,2.9,South Dakota,2008
Jackson County,6.5,South Dakota,2008
Jerauld County,2.2,South Dakota,2008
Jones County,2.4,South Dakota,2008
Kingsbury County,3,South Dakota,2008
Lake County,3,South Dakota,2008
Lawrence County,3.1,South Dakota,2008
Lincoln County,2.6,South Dakota,2008
Lyman County,3.8,South Dakota,2008
Marshall County,3.9,South Dakota,2008
McCook County,5,South Dakota,2008
McPherson County,3.4,South Dakota,2008
Meade County,3.2,South Dakota,2008
Mellette County,4.9,South Dakota,2008
Miner County,3.8,South Dakota,2008
Minnehaha County,2.8,South Dakota,2008
Moody County,3.7,South Dakota,2008
Pennington County,3,South Dakota,2008
Perkins County,2.7,South Dakota,2008
Potter County,2.8,South Dakota,2008
Roberts County,3.7,South Dakota,2008
Sanborn County,3.1,South Dakota,2008
Shannon County,9.2,South Dakota,2008
Spink County,2.9,South Dakota,2008
Stanley County,2.4,South Dakota,2008
Sully County,2.4,South Dakota,2008
Todd County,6.8,South Dakota,2008
Tripp County,2.7,South Dakota,2008
Turner County,3.3,South Dakota,2008
Union County,3.3,South Dakota,2008
Walworth County,3.6,South Dakota,2008
Yankton County,2.8,South Dakota,2008
Ziebach County,6,South Dakota,2008
Anderson County,6.1,Tennessee,2008
Bedford County,7,Tennessee,2008
Benton County,8.7,Tennessee,2008
Bledsoe County,8.3,Tennessee,2008
Blount County,6.1,Tennessee,2008
Bradley County,6.4,Tennessee,2008
Campbell County,8.5,Tennessee,2008
Cannon County,8.1,Tennessee,2008
Carroll County,9.3,Tennessee,2008
Carter County,6.4,Tennessee,2008
Cheatham County,5.9,Tennessee,2008
Chester County,7,Tennessee,2008
Claiborne County,7.7,Tennessee,2008
Clay County,10.7,Tennessee,2008
Cocke County,8.8,Tennessee,2008
Coffee County,6.6,Tennessee,2008
Crockett County,8.5,Tennessee,2008
Cumberland County,7.8,Tennessee,2008
Davidson County,5.7,Tennessee,2008
Decatur County,9.2,Tennessee,2008
Dekalb County,7.6,Tennessee,2008
Dickson County,6.9,Tennessee,2008
Dyer County,9.3,Tennessee,2008
Fayette County,8,Tennessee,2008
Fentress County,10.5,Tennessee,2008
Franklin County,6.6,Tennessee,2008
Gibson County,9.6,Tennessee,2008
Giles County,8.5,Tennessee,2008
Grainger County,8.2,Tennessee,2008
Greene County,9.4,Tennessee,2008
Grundy County,8.7,Tennessee,2008
Hamblen County,7.6,Tennessee,2008
Hamilton County,6.3,Tennessee,2008
Hancock County,9.7,Tennessee,2008
Hardeman County,8.6,Tennessee,2008
Hardin County,7.7,Tennessee,2008
Hawkins County,7.2,Tennessee,2008
Haywood County,11.8,Tennessee,2008
Henderson County,11,Tennessee,2008
Henry County,9.2,Tennessee,2008
Hickman County,8.4,Tennessee,2008
Houston County,7.7,Tennessee,2008
Humphreys County,8.1,Tennessee,2008
Jackson County,9.2,Tennessee,2008
Jefferson County,6.8,Tennessee,2008
Johnson County,8,Tennessee,2008
Knox County,5.1,Tennessee,2008
Lake County,8.1,Tennessee,2008
Lauderdale County,15,Tennessee,2008
Lawrence County,10.4,Tennessee,2008
Lewis County,10.6,Tennessee,2008
Lincoln County,5.1,Tennessee,2008
Loudon County,5.6,Tennessee,2008
Macon County,9.1,Tennessee,2008
Madison County,6.9,Tennessee,2008
Marion County,7.9,Tennessee,2008
Marshall County,8.9,Tennessee,2008
Maury County,8,Tennessee,2008
McMinn County,9,Tennessee,2008
McNairy County,9.5,Tennessee,2008
Meigs County,8.8,Tennessee,2008
Monroe County,10.6,Tennessee,2008
Montgomery County,6.6,Tennessee,2008
Moore County,5.9,Tennessee,2008
Morgan County,8.1,Tennessee,2008
Obion County,7.7,Tennessee,2008
Overton County,9.2,Tennessee,2008
Perry County,19.2,Tennessee,2008
Pickett County,11.8,Tennessee,2008
Polk County,9.2,Tennessee,2008
Putnam County,6.6,Tennessee,2008
Rhea County,8.1,Tennessee,2008
Roane County,6.1,Tennessee,2008
Robertson County,6.4,Tennessee,2008
Rutherford County,6.1,Tennessee,2008
Scott County,12.9,Tennessee,2008
Sequatchie County,7.3,Tennessee,2008
Sevier County,6.1,Tennessee,2008
Shelby County,7.2,Tennessee,2008
Smith County,10.3,Tennessee,2008
Stewart County,8.5,Tennessee,2008
Sullivan County,5.5,Tennessee,2008
Sumner County,6.5,Tennessee,2008
Tipton County,8.8,Tennessee,2008
Trousdale County,7.7,Tennessee,2008
Unicoi County,7.2,Tennessee,2008
Union County,6.2,Tennessee,2008
Van Buren County,8.8,Tennessee,2008
Warren County,8.8,Tennessee,2008
Washington County,5.7,Tennessee,2008
Wayne County,9.8,Tennessee,2008
Weakley County,8.4,Tennessee,2008
White County,9.7,Tennessee,2008
Williamson County,4.9,Tennessee,2008
Wilson County,5.8,Tennessee,2008
Anderson County,6,Texas,2008
Andrews County,3.4,Texas,2008
Angelina County,4.8,Texas,2008
Aransas County,4.6,Texas,2008
Archer County,3.9,Texas,2008
Armstrong County,3.5,Texas,2008
Atascosa County,4.8,Texas,2008
Austin County,4.5,Texas,2008
Bailey County,3.8,Texas,2008
Bandera County,4.3,Texas,2008
Bastrop County,5.2,Texas,2008
Baylor County,3.7,Texas,2008
Bee County,6.4,Texas,2008
Bell County,5,Texas,2008
Bexar County,5,Texas,2008
Blanco County,3.6,Texas,2008
Borden County,3.1,Texas,2008
Bosque County,5,Texas,2008
Bowie County,5.3,Texas,2008
Brazoria County,5.4,Texas,2008
Brazos County,3.8,Texas,2008
Brewster County,3.7,Texas,2008
Briscoe County,4.5,Texas,2008
Brooks County,5,Texas,2008
Brown County,4.4,Texas,2008
Burleson County,4.6,Texas,2008
Burnet County,4.2,Texas,2008
Caldwell County,5.7,Texas,2008
Calhoun County,4.9,Texas,2008
Callahan County,3.7,Texas,2008
Cameron County,6.9,Texas,2008
Camp County,5,Texas,2008
Carson County,3.3,Texas,2008
Cass County,6,Texas,2008
Castro County,3.5,Texas,2008
Chambers County,6.5,Texas,2008
Cherokee County,6.6,Texas,2008
Childress County,4.7,Texas,2008
Clay County,4.6,Texas,2008
Cochran County,4.6,Texas,2008
Coke County,7.1,Texas,2008
Coleman County,4.2,Texas,2008
Collin County,4.7,Texas,2008
Collingsworth County,3.9,Texas,2008
Colorado County,4.1,Texas,2008
Comal County,4.3,Texas,2008
Comanche County,3.8,Texas,2008
Concho County,5.1,Texas,2008
Cooke County,3.6,Texas,2008
Coryell County,6.5,Texas,2008
Cottle County,4.1,Texas,2008
Crane County,4,Texas,2008
Crockett County,2.8,Texas,2008
Crosby County,4.4,Texas,2008
Culberson County,3.2,Texas,2008
Dallam County,3,Texas,2008
Dallas County,5.7,Texas,2008
Dawson County,5.2,Texas,2008
Deaf Smith County,3.8,Texas,2008
Delta County,5.8,Texas,2008
Denton County,4.8,Texas,2008
Dewitt County,4.4,Texas,2008
Dickens County,5.8,Texas,2008
Dimmit County,6.6,Texas,2008
Donley County,3.9,Texas,2008
Duval County,5.1,Texas,2008
Eastland County,4.5,Texas,2008
Ector County,3.4,Texas,2008
Edwards County,3.3,Texas,2008
El Paso County,6.3,Texas,2008
Ellis County,5.1,Texas,2008
Erath County,3.8,Texas,2008
Falls County,5.9,Texas,2008
Fannin County,6.2,Texas,2008
Fayette County,3.5,Texas,2008
Fisher County,3.7,Texas,2008
Floyd County,4.4,Texas,2008
Foard County,4.6,Texas,2008
Fort Bend County,4.7,Texas,2008
Franklin County,4.5,Texas,2008
Freestone County,4.3,Texas,2008
Frio County,5.4,Texas,2008
Gaines County,3.9,Texas,2008
Galveston County,7.5,Texas,2008
Garza County,3.9,Texas,2008
Gillespie County,3.2,Texas,2008
Glasscock County,3.6,Texas,2008
Goliad County,3.7,Texas,2008
Gonzales County,4.1,Texas,2008
Gray County,3.4,Texas,2008
Grayson County,5.2,Texas,2008
Gregg County,4.1,Texas,2008
Grimes County,5.2,Texas,2008
Guadalupe County,4.5,Texas,2008
Hale County,4.4,Texas,2008
Hall County,5.5,Texas,2008
Hamilton County,3.5,Texas,2008
Hansford County,3,Texas,2008
Hardeman County,3.6,Texas,2008
Hardin County,5.7,Texas,2008
Harris County,5,Texas,2008
Harrison County,4.8,Texas,2008
Hartley County,3.3,Texas,2008
Haskell County,3,Texas,2008
Hays County,4.5,Texas,2008
Hemphill County,1.7,Texas,2008
Henderson County,5.6,Texas,2008
Hidalgo County,7.1,Texas,2008
Hill County,5.2,Texas,2008
Hockley County,3.5,Texas,2008
Hood County,4.3,Texas,2008
Hopkins County,4.1,Texas,2008
Houston County,6.8,Texas,2008
Howard County,4.9,Texas,2008
Hudspeth County,3.6,Texas,2008
Hunt County,5.6,Texas,2008
Hutchinson County,4.1,Texas,2008
Irion County,3.9,Texas,2008
Jack County,3.3,Texas,2008
Jackson County,3.9,Texas,2008
Jasper County,6.7,Texas,2008
Jeff Davis County,3.6,Texas,2008
Jefferson County,7.8,Texas,2008
Jim Hogg County,4,Texas,2008
Jim Wells County,4.1,Texas,2008
Johnson County,4.8,Texas,2008
Jones County,5,Texas,2008
Karnes County,6.1,Texas,2008
Kaufman County,5.6,Texas,2008
Kendall County,4.1,Texas,2008
Kenedy County,2.5,Texas,2008
Kent County,3.6,Texas,2008
Kerr County,4.1,Texas,2008
Kimble County,4.1,Texas,2008
King County,3.9,Texas,2008
Kinney County,4.6,Texas,2008
Kleberg County,4.1,Texas,2008
Knox County,3.4,Texas,2008
La Salle County,5.3,Texas,2008
Lamar County,5.7,Texas,2008
Lamb County,4.2,Texas,2008
Lampasas County,4.2,Texas,2008
Lavaca County,3.7,Texas,2008
Lee County,3.9,Texas,2008
Leon County,4.1,Texas,2008
Liberty County,6.3,Texas,2008
Limestone County,4.3,Texas,2008
Lipscomb County,2.8,Texas,2008
Live Oak County,4.4,Texas,2008
Llano County,4.4,Texas,2008
Loving County,6.7,Texas,2008
Lubbock County,3.7,Texas,2008
Lynn County,4.7,Texas,2008
Madison County,7,Texas,2008
Marion County,5,Texas,2008
Martin County,3.7,Texas,2008
Mason County,3.1,Texas,2008
Matagorda County,6.6,Texas,2008
Maverick County,8.8,Texas,2008
McCulloch County,4,Texas,2008
McLennan County,4.5,Texas,2008
McMullen County,5.8,Texas,2008
Medina County,5.6,Texas,2008
Menard County,4,Texas,2008
Midland County,2.9,Texas,2008
Milam County,5.9,Texas,2008
Mills County,4.1,Texas,2008
Mitchell County,5.5,Texas,2008
Montague County,3.7,Texas,2008
Montgomery County,4.5,Texas,2008
Moore County,3.1,Texas,2008
Morris County,5.9,Texas,2008
Motley County,3.9,Texas,2008
Nacogdoches County,4.4,Texas,2008
Navarro County,5.3,Texas,2008
Newton County,7.6,Texas,2008
Nolan County,3.8,Texas,2008
Nueces County,4.6,Texas,2008
Ochiltree County,2.7,Texas,2008
Oldham County,4.4,Texas,2008
Orange County,7.9,Texas,2008
Palo Pinto County,4.4,Texas,2008
Panola County,4,Texas,2008
Parker County,4.5,Texas,2008
Parmer County,3.3,Texas,2008
Pecos County,4.3,Texas,2008
Polk County,6.5,Texas,2008
Potter County,4.1,Texas,2008
Presidio County,10.2,Texas,2008
Rains County,5.4,Texas,2008
Randall County,3.2,Texas,2008
Reagan County,2.1,Texas,2008
Real County,3.6,Texas,2008
Red River County,6.2,Texas,2008
Reeves County,5.6,Texas,2008
Refugio County,3.7,Texas,2008
Roberts County,2.4,Texas,2008
Robertson County,5.3,Texas,2008
Rockwall County,4.9,Texas,2008
Runnels County,4.4,Texas,2008
Rusk County,4.3,Texas,2008
Sabine County,9.6,Texas,2008
San Augustine County,6.2,Texas,2008
San Jacinto County,6.1,Texas,2008
San Patricio County,5.2,Texas,2008
San Saba County,5.8,Texas,2008
Schleicher County,3.1,Texas,2008
Scurry County,3.8,Texas,2008
Shackelford County,2.8,Texas,2008
Shelby County,4.8,Texas,2008
Sherman County,3.3,Texas,2008
Smith County,5.9,Texas,2008
Somervell County,4.2,Texas,2008
Starr County,10.1,Texas,2008
Stephens County,3.7,Texas,2008
Sterling County,3,Texas,2008
Stonewall County,3.1,Texas,2008
Sutton County,2.1,Texas,2008
Swisher County,4.5,Texas,2008
Tarrant County,5,Texas,2008
Taylor County,3.7,Texas,2008
Terrell County,4.9,Texas,2008
Terry County,4.1,Texas,2008
Throckmorton County,2.9,Texas,2008
Titus County,4.4,Texas,2008
Tom Green County,4.3,Texas,2008
Travis County,4.5,Texas,2008
Trinity County,5.9,Texas,2008
Tyler County,6.4,Texas,2008
Upshur County,4.4,Texas,2008
Upton County,3.1,Texas,2008
Uvalde County,5.8,Texas,2008
Val Verde County,5.7,Texas,2008
Van Zandt County,4.6,Texas,2008
Victoria County,4,Texas,2008
Walker County,5.4,Texas,2008
Waller County,5.1,Texas,2008
Ward County,4,Texas,2008
Washington County,4.1,Texas,2008
Webb County,5.3,Texas,2008
Wharton County,4.4,Texas,2008
Wheeler County,2.4,Texas,2008
Wichita County,5.3,Texas,2008
Wilbarger County,3.5,Texas,2008
Willacy County,8.5,Texas,2008
Williamson County,4.8,Texas,2008
Wilson County,4.8,Texas,2008
Winkler County,3.6,Texas,2008
Wise County,4.4,Texas,2008
Wood County,5.3,Texas,2008
Yoakum County,2.9,Texas,2008
Young County,3.5,Texas,2008
Zapata County,4.9,Texas,2008
Zavala County,10.3,Texas,2008
Beaver County,3.5,Utah,2008
Box Elder County,4.3,Utah,2008
Cache County,2.7,Utah,2008
Carbon County,3.7,Utah,2008
Daggett County,2.3,Utah,2008
Davis County,3.4,Utah,2008
Duchesne County,2.4,Utah,2008
Emery County,3.6,Utah,2008
Garfield County,3.6,Utah,2008
Grand County,4,Utah,2008
Iron County,4.2,Utah,2008
Juab County,5.4,Utah,2008
Kane County,3.6,Utah,2008
Millard County,2.8,Utah,2008
Morgan County,3.2,Utah,2008
Piute County,2.1,Utah,2008
Rich County,2.8,Utah,2008
Salt Lake County,3.4,Utah,2008
San Juan County,4.8,Utah,2008
Sanpete County,3.5,Utah,2008
Sevier County,3.7,Utah,2008
Summit County,3.7,Utah,2008
Tooele County,3.8,Utah,2008
Uintah County,2,Utah,2008
Utah County,3.3,Utah,2008
Wasatch County,3.5,Utah,2008
Washington County,5.1,Utah,2008
Wayne County,3.4,Utah,2008
Weber County,4.3,Utah,2008
Addison County,3.8,Vermont,2008
Bennington County,4.3,Vermont,2008
Caledonia County,4.3,Vermont,2008
Chittenden County,3.8,Vermont,2008
Essex County,5.3,Vermont,2008
Franklin County,4.3,Vermont,2008
Grand Isle County,4.2,Vermont,2008
Lamoille County,4.4,Vermont,2008
Orange County,3.7,Vermont,2008
Orleans County,5.2,Vermont,2008
Rutland County,5,Vermont,2008
Washington County,4,Vermont,2008
Windham County,3.9,Vermont,2008
Windsor County,3.4,Vermont,2008
Accomack County,4.7,Virginia,2008
Albemarle County,3.1,Virginia,2008
Alexandria City,2.9,Virginia,2008
Alleghany County,5.3,Virginia,2008
Amelia County,4.6,Virginia,2008
Amherst County,4.2,Virginia,2008
Appomattox County,4.6,Virginia,2008
Arlington County,2.6,Virginia,2008
Augusta County,3.9,Virginia,2008
Bath County,3.8,Virginia,2008
Bedford County,3.8,Virginia,2008
Bland County,4.8,Virginia,2008
Botetourt County,3.3,Virginia,2008
Bristol City,5.8,Virginia,2008
Brunswick County,6.8,Virginia,2008
Buchanan County,4.6,Virginia,2008
Buckingham County,5,Virginia,2008
Buena Vista City,5.5,Virginia,2008
Campbell County,4,Virginia,2008
Caroline County,4.7,Virginia,2008
Carroll County,6.8,Virginia,2008
Charles City County,4.5,Virginia,2008
Charlotte County,6.3,Virginia,2008
Charlottesville City,3.8,Virginia,2008
Chesapeake City,3.9,Virginia,2008
Chesterfield County,3.7,Virginia,2008
Clarke County,3.7,Virginia,2008
Colonial Heights City,4.5,Virginia,2008
Covington City,6.3,Virginia,2008
Craig County,3.4,Virginia,2008
Culpeper County,4.8,Virginia,2008
Cumberland County,4.6,Virginia,2008
Danville City,10.7,Virginia,2008
Dickenson County,5.5,Virginia,2008
Dinwiddie County,4,Virginia,2008
Emporia City,7.6,Virginia,2008
Essex County,5.4,Virginia,2008
Fairfax City,3.1,Virginia,2008
Fairfax County,3,Virginia,2008
Falls Church City,4.1,Virginia,2008
Fauquier County,3.4,Virginia,2008
Floyd County,4.7,Virginia,2008
Fluvanna County,3.3,Virginia,2008
Franklin City,6.1,Virginia,2008
Franklin County,5,Virginia,2008
Frederick County,4.2,Virginia,2008
Fredericksburg City,5.9,Virginia,2008
Galax City,6.3,Virginia,2008
Giles County,5.2,Virginia,2008
Gloucester County,3.6,Virginia,2008
Goochland County,3.3,Virginia,2008
Grayson County,6.6,Virginia,2008
Greene County,3.1,Virginia,2008
Greensville County,5.9,Virginia,2008
Halifax County,6.8,Virginia,2008
Hampton City,5.1,Virginia,2008
Hanover County,3.5,Virginia,2008
Harrisonburg City,4.1,Virginia,2008
Henrico County,3.8,Virginia,2008
Henry County,8.4,Virginia,2008
Highland County,4.7,Virginia,2008
Hopewell City,5.8,Virginia,2008
Isle of Wight County,3.7,Virginia,2008
James City County,3.3,Virginia,2008
King George County,5,Virginia,2008
King William County,3.8,Virginia,2008
King and Queen County,5,Virginia,2008
Lancaster County,4.7,Virginia,2008
Lee County,5.3,Virginia,2008
Lexington City,6,Virginia,2008
Loudoun County,2.9,Virginia,2008
Louisa County,4.2,Virginia,2008
Lunenburg County,6,Virginia,2008
Lynchburg City,4.6,Virginia,2008
Madison County,3.7,Virginia,2008
Manassas City,4.2,Virginia,2008
Manassas Park City,3.3,Virginia,2008
Martinsville City,12.7,Virginia,2008
Mathews County,3.6,Virginia,2008
Mecklenburg County,6.9,Virginia,2008
Middlesex County,3.9,Virginia,2008
Montgomery County,4,Virginia,2008
