county,oct_rate,state,year
Ripley County,6.3,Missouri,2016
Saint Charles County,3.2,Missouri,2016
Saint Clair County,5.5,Missouri,2016
Saint Francois County,5,Missouri,2016
Saint Louis City,5.3,Missouri,2016
Saint Louis County,3.9,Missouri,2016
Sainte Genevieve County,3.9,Missouri,2016
Saline County,3.9,Missouri,2016
Schuyler County,6.7,Missouri,2016
Scotland County,3.5,Missouri,2016
Scott County,5.4,Missouri,2016
Shannon County,6.4,Missouri,2016
Shelby County,3.2,Missouri,2016
Stoddard County,5.6,Missouri,2016
Stone County,5.2,Missouri,2016
Sullivan County,5.2,Missouri,2016
Taney County,4.9,Missouri,2016
Texas County,5.8,Missouri,2016
Vernon County,4.1,Missouri,2016
Warren County,3.7,Missouri,2016
Washington County,5.5,Missouri,2016
Wayne County,4.6,Missouri,2016
Webster County,4.5,Missouri,2016
Worth County,3,Missouri,2016
Wright County,5.4,Missouri,2016
Beaverhead County,2.8,Montana,2016
Big Horn County,5.4,Montana,2016
Blaine County,3.9,Montana,2016
Broadwater County,3.9,Montana,2016
Carbon County,3.4,Montana,2016
Carter County,2.3,Montana,2016
Cascade County,3.6,Montana,2016
Chouteau County,3.3,Montana,2016
Custer County,3,Montana,2016
Daniels County,2.4,Montana,2016
Dawson County,3.5,Montana,2016
Deer Lodge County,3.5,Montana,2016
Fallon County,2.8,Montana,2016
Fergus County,3.3,Montana,2016
Flathead County,4.9,Montana,2016
Gallatin County,3,Montana,2016
Garfield County,3.1,Montana,2016
Glacier County,7.2,Montana,2016
Golden Valley County,4.2,Montana,2016
Granite County,5.1,Montana,2016
Hill County,4.2,Montana,2016
Jefferson County,3.9,Montana,2016
Judith Basin County,2.6,Montana,2016
Lake County,4.1,Montana,2016
Lewis and Clark County,3,Montana,2016
Liberty County,3.3,Montana,2016
Lincoln County,7,Montana,2016
Madison County,3.7,Montana,2016
McCone County,2.2,Montana,2016
Meagher County,3.9,Montana,2016
Mineral County,6.3,Montana,2016
Missoula County,3.3,Montana,2016
Musselshell County,4.4,Montana,2016
Park County,3.7,Montana,2016
Petroleum County,3.5,Montana,2016
Phillips County,4,Montana,2016
Pondera County,3.9,Montana,2016
Powder River County,2.4,Montana,2016
Powell County,4.3,Montana,2016
Prairie County,3.1,Montana,2016
Ravalli County,3.9,Montana,2016
Richland County,4.1,Montana,2016
Roosevelt County,4.5,Montana,2016
Rosebud County,5.1,Montana,2016
Sanders County,6.2,Montana,2016
Sheridan County,3.1,Montana,2016
Silver Bow County,3.7,Montana,2016
Stillwater County,3.4,Montana,2016
Sweet Grass County,3,Montana,2016
Teton County,3.5,Montana,2016
Toole County,3.4,Montana,2016
Treasure County,3.5,Montana,2016
Valley County,2.8,Montana,2016
Wheatland County,4.4,Montana,2016
Wibaux County,3,Montana,2016
Yellowstone County,3.2,Montana,2016
Adams County,3,Nebraska,2016
Antelope County,2.5,Nebraska,2016
Arthur County,5.5,Nebraska,2016
Banner County,3.4,Nebraska,2016
Blaine County,3.9,Nebraska,2016
Boone County,2.7,Nebraska,2016
Box Butte County,3.3,Nebraska,2016
Boyd County,2.9,Nebraska,2016
Brown County,3.3,Nebraska,2016
Buffalo County,2.5,Nebraska,2016
Burt County,3.3,Nebraska,2016
Butler County,3.3,Nebraska,2016
Cass County,3.2,Nebraska,2016
Cedar County,2.7,Nebraska,2016
Chase County,2.2,Nebraska,2016
Cherry County,2.7,Nebraska,2016
Cheyenne County,3,Nebraska,2016
Clay County,3,Nebraska,2016
Colfax County,2.9,Nebraska,2016
Cuming County,3,Nebraska,2016
Custer County,2.3,Nebraska,2016
Dakota County,3.9,Nebraska,2016
Dawes County,2.7,Nebraska,2016
Dawson County,2.9,Nebraska,2016
Deuel County,3,Nebraska,2016
Dixon County,3.2,Nebraska,2016
Dodge County,3,Nebraska,2016
Douglas County,3.3,Nebraska,2016
Dundy County,2.2,Nebraska,2016
Fillmore County,2.9,Nebraska,2016
Franklin County,2.9,Nebraska,2016
Frontier County,2.5,Nebraska,2016
Furnas County,2.7,Nebraska,2016
Gage County,3.4,Nebraska,2016
Garden County,4,Nebraska,2016
Garfield County,2.6,Nebraska,2016
Gosper County,2.5,Nebraska,2016
Grant County,2.3,Nebraska,2016
Greeley County,3.1,Nebraska,2016
Hall County,3.2,Nebraska,2016
Hamilton County,2.8,Nebraska,2016
Harlan County,2.8,Nebraska,2016
Hayes County,2.6,Nebraska,2016
Hitchcock County,3.7,Nebraska,2016
Holt County,2.6,Nebraska,2016
Hooker County,3.1,Nebraska,2016
Howard County,3.1,Nebraska,2016
Jefferson County,2.6,Nebraska,2016
Johnson County,3.3,Nebraska,2016
Kearney County,2.4,Nebraska,2016
Keith County,2.9,Nebraska,2016
Keya Paha County,2.3,Nebraska,2016
Kimball County,4,Nebraska,2016
Knox County,2.8,Nebraska,2016
Lancaster County,2.7,Nebraska,2016
Lincoln County,2.9,Nebraska,2016
Logan County,2.5,Nebraska,2016
Loup County,3.6,Nebraska,2016
Madison County,2.8,Nebraska,2016
McPherson County,2.2,Nebraska,2016
Merrick County,3.4,Nebraska,2016
Morrill County,3,Nebraska,2016
Nance County,2.7,Nebraska,2016
Nemaha County,3.3,Nebraska,2016
Nuckolls County,2.8,Nebraska,2016
Otoe County,3.3,Nebraska,2016
Pawnee County,2.6,Nebraska,2016
Perkins County,2.2,Nebraska,2016
Phelps County,2.7,Nebraska,2016
Pierce County,2.6,Nebraska,2016
Platte County,3.3,Nebraska,2016
Polk County,2.7,Nebraska,2016
Red Willow County,2.8,Nebraska,2016
Richardson County,3.1,Nebraska,2016
Rock County,2.4,Nebraska,2016
Saline County,2.8,Nebraska,2016
Sarpy County,2.9,Nebraska,2016
Saunders County,3,Nebraska,2016
Scotts Bluff County,3.5,Nebraska,2016
Seward County,2.8,Nebraska,2016
Sheridan County,3.3,Nebraska,2016
Sherman County,3,Nebraska,2016
Sioux County,2.9,Nebraska,2016
Stanton County,2.6,Nebraska,2016
Thayer County,2.4,Nebraska,2016
Thomas County,3.4,Nebraska,2016
Thurston County,5,Nebraska,2016
Valley County,3,Nebraska,2016
Washington County,3.1,Nebraska,2016
Wayne County,2.6,Nebraska,2016
Webster County,3.3,Nebraska,2016
Wheeler County,2.6,Nebraska,2016
York County,2.8,Nebraska,2016
Carson City,5.3,Nevada,2016
Churchill County,4.9,Nevada,2016
Clark County,5.3,Nevada,2016
Douglas County,5,Nevada,2016
Elko County,4,Nevada,2016
Esmeralda County,4.2,Nevada,2016
Eureka County,4.2,Nevada,2016
Humboldt County,4.8,Nevada,2016
Lander County,5.7,Nevada,2016
Lincoln County,5,Nevada,2016
Lyon County,6.4,Nevada,2016
Mineral County,6.3,Nevada,2016
Nye County,6.9,Nevada,2016
Pershing County,5.6,Nevada,2016
Storey County,5,Nevada,2016
Washoe County,4.3,Nevada,2016
White Pine County,4.1,Nevada,2016
Belknap County,2.4,New Hampshire,2016
Carroll County,2.5,New Hampshire,2016
Cheshire County,2.4,New Hampshire,2016
Coos County,2.9,New Hampshire,2016
Grafton County,2.2,New Hampshire,2016
Hillsborough County,2.6,New Hampshire,2016
Merrimack County,2.2,New Hampshire,2016
Rockingham County,2.6,New Hampshire,2016
Strafford County,2.1,New Hampshire,2016
Sullivan County,2.2,New Hampshire,2016
Atlantic County,6.9,New Jersey,2016
Bergen County,3.9,New Jersey,2016
Burlington County,4.1,New Jersey,2016
Camden County,5.1,New Jersey,2016
Cape May County,7.9,New Jersey,2016
Cumberland County,6.4,New Jersey,2016
Essex County,5.6,New Jersey,2016
Gloucester County,4.5,New Jersey,2016
Hudson County,4.4,New Jersey,2016
Hunterdon County,3.5,New Jersey,2016
Mercer County,4,New Jersey,2016
Middlesex County,4.1,New Jersey,2016
Monmouth County,4.1,New Jersey,2016
Morris County,3.7,New Jersey,2016
Ocean County,4.7,New Jersey,2016
Passaic County,5.5,New Jersey,2016
Salem County,5.6,New Jersey,2016
Somerset County,3.8,New Jersey,2016
Sussex County,4.2,New Jersey,2016
Union County,4.8,New Jersey,2016
Warren County,4,New Jersey,2016
Bernalillo County,5.9,New Mexico,2016
Catron County,7.8,New Mexico,2016
Chaves County,6.7,New Mexico,2016
Cibola County,8.7,New Mexico,2016
Colfax County,6.4,New Mexico,2016
Curry County,5.4,New Mexico,2016
Debaca County,4.9,New Mexico,2016
Dona Ana County,6.6,New Mexico,2016
Eddy County,6.9,New Mexico,2016
Grant County,6.4,New Mexico,2016
Guadalupe County,6.7,New Mexico,2016
Harding County,6,New Mexico,2016
Hidalgo County,5,New Mexico,2016
Lea County,9.4,New Mexico,2016
Lincoln County,6.2,New Mexico,2016
Los Alamos County,4.3,New Mexico,2016
Luna County,10.5,New Mexico,2016
McKinley County,9.1,New Mexico,2016
Mora County,8,New Mexico,2016
Otero County,6.3,New Mexico,2016
Quay County,6.7,New Mexico,2016
Rio Arriba County,7,New Mexico,2016
Roosevelt County,5.5,New Mexico,2016
San Juan County,8.6,New Mexico,2016
San Miguel County,7.4,New Mexico,2016
Sandoval County,6.7,New Mexico,2016
Santa Fe County,5.3,New Mexico,2016
Sierra County,7.7,New Mexico,2016
Socorro County,7.2,New Mexico,2016
Taos County,8.3,New Mexico,2016
Torrance County,8.5,New Mexico,2016
Union County,4.4,New Mexico,2016
Valencia County,7.1,New Mexico,2016
Albany County,3.9,New York,2016
Allegany County,5.4,New York,2016
Bronx County,7.2,New York,2016
Broome County,5.1,New York,2016
Cattaraugus County,5.5,New York,2016
Cayuga County,4.6,New York,2016
Chautauqua County,5.7,New York,2016
Chemung County,5.4,New York,2016
Chenango County,4.7,New York,2016
Clinton County,4.9,New York,2016
Columbia County,3.5,New York,2016
Cortland County,4.9,New York,2016
Delaware County,4.8,New York,2016
Dutchess County,4.1,New York,2016
Erie County,4.7,New York,2016
Essex County,4.4,New York,2016
Franklin County,5.2,New York,2016
Fulton County,5.2,New York,2016
Genesee County,4.3,New York,2016
Greene County,4.5,New York,2016
Hamilton County,4.3,New York,2016
Herkimer County,4.7,New York,2016
Jefferson County,5.7,New York,2016
Kings County,5.4,New York,2016
Lewis County,5.7,New York,2016
Livingston County,4.5,New York,2016
Madison County,4.6,New York,2016
Monroe County,4.6,New York,2016
Montgomery County,4.9,New York,2016
Nassau County,3.9,New York,2016
New York County,4.6,New York,2016
Niagara County,5.4,New York,2016
Oneida County,4.5,New York,2016
Onondaga County,4.3,New York,2016
Ontario County,3.9,New York,2016
Orange County,4.3,New York,2016
Orleans County,5.1,New York,2016
Oswego County,5.8,New York,2016
Otsego County,4.3,New York,2016
Putnam County,4,New York,2016
Queens County,4.6,New York,2016
Rensselaer County,4,New York,2016
Richmond County,5.3,New York,2016
Rockland County,4.2,New York,2016
Saint Lawrence County,5.7,New York,2016
Saratoga County,3.7,New York,2016
Schenectady County,4.2,New York,2016
Schoharie County,4.6,New York,2016
Schuyler County,4.9,New York,2016
Seneca County,4.4,New York,2016
Steuben County,5.3,New York,2016
Suffolk County,4.2,New York,2016
Sullivan County,4.6,New York,2016
Tioga County,4.7,New York,2016
Tompkins County,3.9,New York,2016
Ulster County,4.2,New York,2016
Warren County,4.5,New York,2016
Washington County,4.1,New York,2016
Wayne County,4.5,New York,2016
Westchester County,4.3,New York,2016
Wyoming County,4.6,New York,2016
Yates County,4,New York,2016
Alamance County,4.6,North Carolina,2016
Alexander County,4.1,North Carolina,2016
Alleghany County,5.2,North Carolina,2016
Anson County,5.7,North Carolina,2016
Ashe County,4.4,North Carolina,2016
Avery County,4.5,North Carolina,2016
Beaufort County,5.9,North Carolina,2016
Bertie County,6.7,North Carolina,2016
Bladen County,8.3,North Carolina,2016
Brunswick County,6.3,North Carolina,2016
Buncombe County,3.8,North Carolina,2016
Burke County,4.8,North Carolina,2016
Cabarrus County,4.4,North Carolina,2016
Caldwell County,5.1,North Carolina,2016
Camden County,4.9,North Carolina,2016
Carteret County,5,North Carolina,2016
Caswell County,5.2,North Carolina,2016
Catawba County,4.6,North Carolina,2016
Chatham County,4.2,North Carolina,2016
Cherokee County,5.4,North Carolina,2016
Chowan County,6.1,North Carolina,2016
Clay County,5.1,North Carolina,2016
Cleveland County,5.3,North Carolina,2016
Columbus County,6.8,North Carolina,2016
Craven County,5.5,North Carolina,2016
Cumberland County,6.6,North Carolina,2016
Currituck County,4.6,North Carolina,2016
Dare County,5.3,North Carolina,2016
Davidson County,4.7,North Carolina,2016
Davie County,4.4,North Carolina,2016
Duplin County,5.8,North Carolina,2016
Durham County,4.5,North Carolina,2016
Edgecombe County,9.9,North Carolina,2016
Forsyth County,4.7,North Carolina,2016
Franklin County,5,North Carolina,2016
Gaston County,5.3,North Carolina,2016
Gates County,5.2,North Carolina,2016
Graham County,7.3,North Carolina,2016
Granville County,4.4,North Carolina,2016
Greene County,7.3,North Carolina,2016
Guilford County,5.1,North Carolina,2016
Halifax County,8,North Carolina,2016
Harnett County,5.6,North Carolina,2016
Haywood County,4.4,North Carolina,2016
Henderson County,4.1,North Carolina,2016
Hertford County,6.4,North Carolina,2016
Hoke County,6.7,North Carolina,2016
Hyde County,8.1,North Carolina,2016
Iredell County,4.6,North Carolina,2016
Jackson County,4.7,North Carolina,2016
Johnston County,4.6,North Carolina,2016
Jones County,7.1,North Carolina,2016
Lee County,5.6,North Carolina,2016
Lenoir County,10.6,North Carolina,2016
Lincoln County,4.6,North Carolina,2016
Macon County,5,North Carolina,2016
Madison County,4.5,North Carolina,2016
Martin County,7.2,North Carolina,2016
McDowell County,4.6,North Carolina,2016
Mecklenburg County,4.6,North Carolina,2016
Mitchell County,5.7,North Carolina,2016
Montgomery County,5.3,North Carolina,2016
Moore County,4.9,North Carolina,2016
Nash County,6.5,North Carolina,2016
New Hanover County,4.6,North Carolina,2016
Northampton County,6.9,North Carolina,2016
Onslow County,5.4,North Carolina,2016
Orange County,4.1,North Carolina,2016
Pamlico County,5.2,North Carolina,2016
Pasquotank County,6,North Carolina,2016
Pender County,5.3,North Carolina,2016
Perquimans County,6.3,North Carolina,2016
Person County,5.2,North Carolina,2016
Pitt County,6.1,North Carolina,2016
Polk County,4.6,North Carolina,2016
Randolph County,4.8,North Carolina,2016
Richmond County,7.1,North Carolina,2016
Robeson County,12.9,North Carolina,2016
Rockingham County,5.5,North Carolina,2016
Rowan County,5.4,North Carolina,2016
Rutherford County,6.2,North Carolina,2016
Sampson County,5.9,North Carolina,2016
Scotland County,9.2,North Carolina,2016
Stanly County,4.6,North Carolina,2016
Stokes County,4.7,North Carolina,2016
Surry County,4.7,North Carolina,2016
Swain County,4.9,North Carolina,2016
Transylvania County,4.7,North Carolina,2016
Tyrrell County,7,North Carolina,2016
Union County,4.2,North Carolina,2016
Vance County,7.2,North Carolina,2016
Wake County,4.2,North Carolina,2016
Warren County,7.4,North Carolina,2016
Washington County,7.4,North Carolina,2016
Watauga County,4.1,North Carolina,2016
Wayne County,7.5,North Carolina,2016
Wilkes County,4.7,North Carolina,2016
Wilson County,8,North Carolina,2016
Yadkin County,4.2,North Carolina,2016
Yancey County,4.8,North Carolina,2016
Adams County,2,North Dakota,2016
Barnes County,1.9,North Dakota,2016
Benson County,2.8,North Dakota,2016
Billings County,2.5,North Dakota,2016
Bottineau County,3.2,North Dakota,2016
Bowman County,1.7,North Dakota,2016
Burke County,3.7,North Dakota,2016
Burleigh County,1.9,North Dakota,2016
Cass County,1.6,North Dakota,2016
Cavalier County,1.7,North Dakota,2016
Dickey County,1.4,North Dakota,2016
Divide County,1.9,North Dakota,2016
Dunn County,2.3,North Dakota,2016
Eddy County,2.6,North Dakota,2016
Emmons County,2.6,North Dakota,2016
Foster County,1.8,North Dakota,2016
Golden Valley County,2.3,North Dakota,2016
Grand Forks County,1.7,North Dakota,2016
Grant County,2.3,North Dakota,2016
Griggs County,2.3,North Dakota,2016
Hettinger County,2.4,North Dakota,2016
Kidder County,2.2,North Dakota,2016
Lamoure County,1.4,North Dakota,2016
Logan County,2.3,North Dakota,2016
McHenry County,3.2,North Dakota,2016
McIntosh County,2.3,North Dakota,2016
McKenzie County,3,North Dakota,2016
McLean County,2.3,North Dakota,2016
Mercer County,3.2,North Dakota,2016
Morton County,2.2,North Dakota,2016
Mountrail County,2.5,North Dakota,2016
Nelson County,2.1,North Dakota,2016
Oliver County,3.6,North Dakota,2016
Pembina County,2.9,North Dakota,2016
Pierce County,2.4,North Dakota,2016
Ramsey County,1.7,North Dakota,2016
Ransom County,1.6,North Dakota,2016
Renville County,3.1,North Dakota,2016
Richland County,2,North Dakota,2016
Rolette County,6.8,North Dakota,2016
Sargent County,1.7,North Dakota,2016
Sheridan County,3.2,North Dakota,2016
Sioux County,3.5,North Dakota,2016
Slope County,1.8,North Dakota,2016
Stark County,3,North Dakota,2016
Steele County,1.4,North Dakota,2016
Stutsman County,1.6,North Dakota,2016
Towner County,1.4,North Dakota,2016
Traill County,1.7,North Dakota,2016
Walsh County,2.3,North Dakota,2016
Ward County,3.1,North Dakota,2016
Wells County,2.7,North Dakota,2016
Williams County,3.5,North Dakota,2016
Adams County,6.4,Ohio,2016
Allen County,4.8,Ohio,2016
Ashland County,4.6,Ohio,2016
Ashtabula County,5.5,Ohio,2016
Athens County,5.5,Ohio,2016
Auglaize County,3.6,Ohio,2016
Belmont County,6.3,Ohio,2016
Brown County,5.2,Ohio,2016
Butler County,4.3,Ohio,2016
Carroll County,6.2,Ohio,2016
Champaign County,4.3,Ohio,2016
Clark County,4.8,Ohio,2016
Clermont County,4.2,Ohio,2016
Clinton County,5.5,Ohio,2016
Columbiana County,6.1,Ohio,2016
Coshocton County,6.3,Ohio,2016
Crawford County,5.6,Ohio,2016
Cuyahoga County,5.3,Ohio,2016
Darke County,3.8,Ohio,2016
Defiance County,4.3,Ohio,2016
Delaware County,3.5,Ohio,2016
Erie County,5,Ohio,2016
Fairfield County,4,Ohio,2016
Fayette County,4,Ohio,2016
Franklin County,3.9,Ohio,2016
Fulton County,4,Ohio,2016
Gallia County,5.8,Ohio,2016
Geauga County,4.1,Ohio,2016
Greene County,4.2,Ohio,2016
Guernsey County,6.2,Ohio,2016
Hamilton County,4.3,Ohio,2016
Hancock County,3.4,Ohio,2016
Hardin County,5,Ohio,2016
Harrison County,6.7,Ohio,2016
Henry County,4,Ohio,2016
Highland County,5.8,Ohio,2016
Hocking County,5,Ohio,2016
Holmes County,3.4,Ohio,2016
Huron County,5.3,Ohio,2016
Jackson County,7.1,Ohio,2016
Jefferson County,7.2,Ohio,2016
Knox County,4,Ohio,2016
Lake County,4.5,Ohio,2016
Lawrence County,5.8,Ohio,2016
Licking County,4,Ohio,2016
Logan County,4,Ohio,2016
Lorain County,5.7,Ohio,2016
Lucas County,5,Ohio,2016
Madison County,3.6,Ohio,2016
Mahoning County,5.9,Ohio,2016
Marion County,4.7,Ohio,2016
Medina County,4.2,Ohio,2016
Meigs County,7.1,Ohio,2016
Mercer County,3,Ohio,2016
Miami County,4.1,Ohio,2016
Monroe County,9.7,Ohio,2016
Montgomery County,4.7,Ohio,2016
Morgan County,7.2,Ohio,2016
Morrow County,4.5,Ohio,2016
Muskingum County,5.3,Ohio,2016
Noble County,7.7,Ohio,2016
Ottawa County,5.3,Ohio,2016
Paulding County,4.2,Ohio,2016
Perry County,5.6,Ohio,2016
Pickaway County,4.4,Ohio,2016
Pike County,6.9,Ohio,2016
Portage County,4.6,Ohio,2016
Preble County,4.3,Ohio,2016
Putnam County,3.3,Ohio,2016
Richland County,5.1,Ohio,2016
Ross County,4.9,Ohio,2016
Sandusky County,4.3,Ohio,2016
Scioto County,6.9,Ohio,2016
Seneca County,4.4,Ohio,2016
Shelby County,3.9,Ohio,2016
Stark County,5.1,Ohio,2016
Summit County,4.8,Ohio,2016
Trumbull County,6.1,Ohio,2016
Tuscarawas County,5.5,Ohio,2016
Union County,3.6,Ohio,2016
Van Wert County,3.9,Ohio,2016
Vinton County,6.3,Ohio,2016
Warren County,4,Ohio,2016
Washington County,6.4,Ohio,2016
Wayne County,3.8,Ohio,2016
Williams County,4.1,Ohio,2016
Wood County,4,Ohio,2016
Wyandot County,3.5,Ohio,2016
Adair County,5.5,Oklahoma,2016
Alfalfa County,3.2,Oklahoma,2016
Atoka County,6.4,Oklahoma,2016
Beaver County,2.9,Oklahoma,2016
Beckham County,7.3,Oklahoma,2016
Blaine County,3.4,Oklahoma,2016
Bryan County,4.1,Oklahoma,2016
Caddo County,5.2,Oklahoma,2016
Canadian County,3.9,Oklahoma,2016
Carter County,5,Oklahoma,2016
Cherokee County,5.7,Oklahoma,2016
Choctaw County,7.4,Oklahoma,2016
Cimarron County,2.5,Oklahoma,2016
Cleveland County,3.8,Oklahoma,2016
Coal County,6.6,Oklahoma,2016
Comanche County,4.6,Oklahoma,2016
Cotton County,4.4,Oklahoma,2016
Craig County,5.2,Oklahoma,2016
Creek County,5.9,Oklahoma,2016
Custer County,4.4,Oklahoma,2016
Delaware County,5,Oklahoma,2016
Dewey County,3.6,Oklahoma,2016
Ellis County,3.4,Oklahoma,2016
Garfield County,4,Oklahoma,2016
Garvin County,5.3,Oklahoma,2016
Grady County,4.8,Oklahoma,2016
Grant County,3,Oklahoma,2016
Greer County,7.2,Oklahoma,2016
Harmon County,3.3,Oklahoma,2016
Harper County,3.9,Oklahoma,2016
Haskell County,8,Oklahoma,2016
Hughes County,6.8,Oklahoma,2016
Jackson County,4.3,Oklahoma,2016
Jefferson County,7.8,Oklahoma,2016
Johnston County,5.9,Oklahoma,2016
Kay County,6.3,Oklahoma,2016
Kingfisher County,3.1,Oklahoma,2016
Kiowa County,5.7,Oklahoma,2016
Latimer County,8.4,Oklahoma,2016
Le Flore County,6.7,Oklahoma,2016
Lincoln County,5.2,Oklahoma,2016
Logan County,3.9,Oklahoma,2016
Love County,3.1,Oklahoma,2016
Major County,4.1,Oklahoma,2016
Marshall County,5,Oklahoma,2016
Mayes County,5.1,Oklahoma,2016
McClain County,4.1,Oklahoma,2016
McCurtain County,6.7,Oklahoma,2016
McIntosh County,9,Oklahoma,2016
Murray County,4.2,Oklahoma,2016
Muskogee County,5.6,Oklahoma,2016
Noble County,3.7,Oklahoma,2016
Nowata County,6,Oklahoma,2016
Okfuskee County,5.9,Oklahoma,2016
Oklahoma County,4.4,Oklahoma,2016
Okmulgee County,7.3,Oklahoma,2016
Osage County,5.7,Oklahoma,2016
Ottawa County,4.9,Oklahoma,2016
Pawnee County,6.7,Oklahoma,2016
Payne County,3.6,Oklahoma,2016
Pittsburg County,6.5,Oklahoma,2016
Pontotoc County,3.9,Oklahoma,2016
Pottawatomie County,4.7,Oklahoma,2016
Pushmataha County,7.1,Oklahoma,2016
Roger Mills County,4.9,Oklahoma,2016
Rogers County,5.1,Oklahoma,2016
Seminole County,6.9,Oklahoma,2016
Sequoyah County,6,Oklahoma,2016
Stephens County,10,Oklahoma,2016
Texas County,3.1,Oklahoma,2016
Tillman County,4.7,Oklahoma,2016
Tulsa County,4.7,Oklahoma,2016
Wagoner County,4.7,Oklahoma,2016
Washington County,4.9,Oklahoma,2016
Washita County,6.9,Oklahoma,2016
Woods County,3.1,Oklahoma,2016
Woodward County,5.8,Oklahoma,2016
Baker County,5.3,Oregon,2016
Benton County,3.5,Oregon,2016
Clackamas County,4.2,Oregon,2016
Clatsop County,4.4,Oregon,2016
Columbia County,5.8,Oregon,2016
Coos County,6.2,Oregon,2016
Crook County,6.1,Oregon,2016
Curry County,6.2,Oregon,2016
Deschutes County,4.5,Oregon,2016
Douglas County,6,Oregon,2016
Gilliam County,4.9,Oregon,2016
Grant County,5.9,Oregon,2016
Harney County,5.3,Oregon,2016
Hood River County,3.8,Oregon,2016
Jackson County,5.1,Oregon,2016
Jefferson County,5.7,Oregon,2016
Josephine County,6,Oregon,2016
Klamath County,5.8,Oregon,2016
Lake County,5.4,Oregon,2016
Lane County,4.9,Oregon,2016
Lincoln County,5.4,Oregon,2016
Linn County,5.2,Oregon,2016
Malheur County,4.5,Oregon,2016
Marion County,4.7,Oregon,2016
Morrow County,4.3,Oregon,2016
Multnomah County,4.1,Oregon,2016
Polk County,4.8,Oregon,2016
Sherman County,4.5,Oregon,2016
Tillamook County,4.7,Oregon,2016
Umatilla County,4.6,Oregon,2016
Union County,5.1,Oregon,2016
Wallowa County,5.2,Oregon,2016
Wasco County,4.9,Oregon,2016
Washington County,4,Oregon,2016
Wheeler County,4.5,Oregon,2016
Yamhill County,4.3,Oregon,2016
Adams County,3.7,Pennsylvania,2016
Allegheny County,5.1,Pennsylvania,2016
Armstrong County,6.7,Pennsylvania,2016
Beaver County,5.8,Pennsylvania,2016
Bedford County,5.4,Pennsylvania,2016
Berks County,4.9,Pennsylvania,2016
Blair County,5.1,Pennsylvania,2016
Bradford County,5.9,Pennsylvania,2016
Bucks County,4.6,Pennsylvania,2016
Butler County,4.8,Pennsylvania,2016
Cambria County,6.2,Pennsylvania,2016
Cameron County,7.7,Pennsylvania,2016
Carbon County,5.8,Pennsylvania,2016
Centre County,4,Pennsylvania,2016
Chester County,3.9,Pennsylvania,2016
Clarion County,5.8,Pennsylvania,2016
Clearfield County,6.6,Pennsylvania,2016
Clinton County,6.1,Pennsylvania,2016
Columbia County,4.9,Pennsylvania,2016
Crawford County,5.7,Pennsylvania,2016
Cumberland County,4,Pennsylvania,2016
Dauphin County,4.7,Pennsylvania,2016
Delaware County,4.9,Pennsylvania,2016
Elk County,5.7,Pennsylvania,2016
Erie County,6.3,Pennsylvania,2016
Fayette County,7.3,Pennsylvania,2016
Forest County,6.8,Pennsylvania,2016
Franklin County,5.1,Pennsylvania,2016
Fulton County,6.3,Pennsylvania,2016
Greene County,7,Pennsylvania,2016
Huntingdon County,6.4,Pennsylvania,2016
Indiana County,6.5,Pennsylvania,2016
Jefferson County,6.1,Pennsylvania,2016
Juniata County,4.9,Pennsylvania,2016
Lackawanna County,5.4,Pennsylvania,2016
Lancaster County,4,Pennsylvania,2016
Lawrence County,6.3,Pennsylvania,2016
Lebanon County,4.4,Pennsylvania,2016
Lehigh County,5.3,Pennsylvania,2016
Luzerne County,6.1,Pennsylvania,2016
Lycoming County,6.1,Pennsylvania,2016
Mc Kean County,6.3,Pennsylvania,2016
Mercer County,5.9,Pennsylvania,2016
Mifflin County,5.4,Pennsylvania,2016
Monroe County,6.2,Pennsylvania,2016
Montgomery County,4.1,Pennsylvania,2016
Montour County,4,Pennsylvania,2016
Northampton County,5.1,Pennsylvania,2016
Northumberland County,5.9,Pennsylvania,2016
Perry County,4.3,Pennsylvania,2016
Philadelphia County,6.8,Pennsylvania,2016
Pike County,6.3,Pennsylvania,2016
Potter County,6.9,Pennsylvania,2016
Schuylkill County,6.1,Pennsylvania,2016
Snyder County,4.4,Pennsylvania,2016
Somerset County,6.2,Pennsylvania,2016
Sullivan County,6.2,Pennsylvania,2016
Susquehanna County,5.1,Pennsylvania,2016
Tioga County,6.4,Pennsylvania,2016
Union County,4.6,Pennsylvania,2016
Venango County,7.1,Pennsylvania,2016
Warren County,5.7,Pennsylvania,2016
Washington County,5.8,Pennsylvania,2016
Wayne County,5.2,Pennsylvania,2016
Westmoreland County,5.5,Pennsylvania,2016
Wyoming County,5.5,Pennsylvania,2016
York County,4.5,Pennsylvania,2016
Bristol County,4,Rhode Island,2016
Kent County,4.3,Rhode Island,2016
Newport County,3.9,Rhode Island,2016
Providence County,5.1,Rhode Island,2016
Washington County,4,Rhode Island,2016
Abbeville County,4.8,South Carolina,2016
Aiken County,4.4,South Carolina,2016
Allendale County,8,South Carolina,2016
Anderson County,4.1,South Carolina,2016
Bamberg County,9.2,South Carolina,2016
Barnwell County,6.5,South Carolina,2016
Beaufort County,4.5,South Carolina,2016
Berkeley County,4,South Carolina,2016
Calhoun County,6.2,South Carolina,2016
Charleston County,3.6,South Carolina,2016
Cherokee County,5.2,South Carolina,2016
